ID,Company,Type,Infrastructure,Type Infrastructure,City,Zip Code,Location,Address,Latitude,Longitude,Company_raw,Type_raw,Infrastructure_raw,Type Infrastructure_raw,City_raw,Location_raw,Address_raw,Zip Code_raw,Import_Source,Import_Classification,Data_Quality_Flag,Record_Service_Type_Code,Record_Service_Type_Name,Company_Normalized,Location_Normalized,Address_Normalized,Location_Cluster_ID,Cluster_Record_Count,Cluster_Company_Count,Has_Locker,Has_PUDO,Has_Click_Collect,Has_Distribution_Center,Has_Last_Mile_Station,Has_Warehouse,Has_Convenience_Store,Has_Unknown,Cluster_Service_Type_Code,Cluster_Service_Type_Name,Cluster_Sharing_Type_Code,Cluster_Sharing_Type_Name,Cluster_Diameter_m,Cluster_Spatial_Confidence_Code,Cluster_Spatial_Confidence_Name,Cluster_Companies,Cluster_Review_Required
540,Celeritas,Convenience Stores,Privada,Premises,Valecia,46009.0,Yoigo Novocentro,"Av. Pío XII, 2",39.4802569469334,-0.3909776459286215,Celeritas,Convenience stores,Private,Premises,Valecia,Yoigo Novocentro,"Av. Pío XII, 2",46009.0,,,,7,Convenience Store,CELERITAS,YOIGO NOVOCENTRO,AV PIO XII 2,VAL_LOC_000461,2,1,False,False,False,False,False,False,True,False,5,Convenience Store only,2,"Same company, multiple records",0.0,1,High,Celeritas,False
541,Celeritas,Convenience Stores,Privada,Premises,Valecia,46009.0,Papelería La Zaidía,"C/ del Padre Urbano, 33",39.48939388114683,-0.3724422440920072,Celeritas,Convenience stores,Private,Premises,Valecia,Papelería La Zaidía,"C/ del Padre Urbano, 33",46009.0,,,,7,Convenience Store,CELERITAS,PAPELERIA LA ZAIDIA,C DEL PADRE URBANO 33,VAL_LOC_000462,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",11.05,1,High,Celeritas | Ctt Express,False
542,Celeritas,Convenience Stores,Privada,Kiosk,Valecia,46009.0,Kiosco Acme,"C/ del Padre Urbano, 37",39.489211281311405,-0.3721443346622708,Celeritas,Convenience stores,Private,Kiosk,Valecia,Kiosco Acme,"C/ del Padre Urbano, 37",46009.0,,,,7,Convenience Store,CELERITAS,KIOSCO ACME,C DEL PADRE URBANO 37,VAL_LOC_000051,5,5,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",27.73,2,Medium,Celeritas | Ctt Express | Gls | InPost | Nacex,False
543,Celeritas,Convenience Stores,Privada,Premises,Valecia,46009.0,Papeleria Braille,"C/ de Luis Crumiere, 1",39.48957667711605,-0.3800998425871935,Celeritas,Convenience stores,Private,Premises,Valecia,Papeleria Braille,"C/ de Luis Crumiere, 1",46009.0,,,,7,Convenience Store,CELERITAS,PAPELERIA BRAILLE,C DE LUIS CRUMIERE 1,VAL_LOC_000463,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,Celeritas,False
544,Celeritas,Convenience Stores,Privada,Premises,Valecia,46010.0,Tink Factoria Color,"Calle Dr. Rodríguez Fornos, 12",39.47616698493025,-0.3601406873960238,Celeritas,Convenience stores,Private,Premises,Valecia,Tink Factoria Color,"Calle Dr. Rodríguez Fornos, 12",46010.0,,,,7,Convenience Store,CELERITAS,TINK FACTORIA COLOR,CALLE DR RODRIGUEZ FORNOS 12,VAL_LOC_000464,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",11.39,1,High,Celeritas | Ctt Express,False
545,Celeritas,Convenience Stores,Privada,Premises,Valecia,46010.0,Loterias La Trinitat,"C. Pintor Vilar, 1",39.48252031646549,-0.3714071814872526,Celeritas,Convenience stores,Private,Premises,Valecia,Loterias La Trinitat,"C. Pintor Vilar, 1",46010.0,,,,7,Convenience Store,CELERITAS,LOTERIAS LA TRINITAT,C PINTOR VILAR 1,VAL_LOC_000190,4,4,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",4.12,1,High,Amazon | Celeritas | Ctt Express | UPS,False
546,Celeritas,Convenience Stores,Privada,Premises,Valecia,46010.0,Loterias Vimas,"C. Alboraya, 48",39.48471821131446,-0.3690556948413905,Celeritas,Convenience stores,Private,Premises,Valecia,Loterias Vimas,"C. Alboraya, 48",46010.0,,,,7,Convenience Store,CELERITAS,LOTERIAS VIMAS,C ALBORAYA 48,VAL_LOC_000465,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",7.92,1,High,Celeritas | Ctt Express | UPS,False
547,Celeritas,Convenience Stores,Privada,Premises,Valecia,46011.0,Drogueria Rafael,"C. del Stmo. Cristo del Grao, 4",39.46106315965719,-0.3344553526071377,Celeritas,Convenience stores,Private,Premises,Valecia,Drogueria Rafael,"C. del Stmo. Cristo del Grao, 4",46011.0,,,,7,Convenience Store,CELERITAS,DROGUERIA RAFAEL,C DEL STMO CRISTO DEL GRAO 4,VAL_LOC_000466,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",2.61,1,High,Celeritas | Ctt Express,False
548,Celeritas,Convenience Stores,Privada,Kiosk,Valecia,46011.0,Kiosco Malvarrosa,"C. Fuente Encarroz, 3",39.481788731387184,-0.3277462645355945,Celeritas,Convenience stores,Private,Kiosk,Valecia,Kiosco Malvarrosa,"C. Fuente Encarroz, 3",46011.0,,,,7,Convenience Store,CELERITAS,KIOSCO MALVARROSA,C FUENTE ENCARROZ 3,VAL_LOC_000467,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",12.35,1,High,Celeritas | Ctt Express,False
549,Celeritas,Convenience Stores,Privada,Premises,Valecia,46012.0,Larca Dels Blavets,"C/ de Mossèn Cuenca, 28",39.42244308824031,-0.3379204069561743,Celeritas,Convenience stores,Private,Premises,Valecia,Larca Dels Blavets,"C/ de Mossèn Cuenca, 28",46012.0,,,,7,Convenience Store,CELERITAS,LARCA DELS BLAVETS,C DE MOSSEN CUENCA 28,VAL_LOC_000468,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",9.62,1,High,Celeritas | Ctt Express | UPS,False
550,Celeritas,Convenience Stores,Privada,Premises,Valecia,46013.0,Estanco N 206 Y Loterias,"Carrer del Gravador Jordán, 32",39.44497789197538,-0.3675184237277678,Celeritas,Convenience stores,Private,Premises,Valecia,Estanco N 206 Y Loterias,"Carrer del Gravador Jordán, 32",46013.0,,,,7,Convenience Store,CELERITAS,ESTANCO N 206 Y LOTERIAS,CARRER DEL GRAVADOR JORDAN 32,VAL_LOC_000424,4,4,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",8.49,1,High,Celeritas | Ctt Express | Dhl | Nacex,False
551,Celeritas,Convenience Stores,Privada,Premises,Valecia,46013.0,Estanco Ciudad De La Justicia,"C. del Poeta Josep Cervera i Grífol, 12",39.45450955971305,-0.3574506193411057,Celeritas,Convenience stores,Private,Premises,Valecia,Estanco Ciudad De La Justicia,"C. del Poeta Josep Cervera i Grífol, 12",46013.0,,,,7,Convenience Store,CELERITAS,ESTANCO CIUDAD DE LA JUSTICIA,C DEL POETA JOSEP CERVERA I GRIFOL 12,VAL_LOC_000469,4,4,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",28.45,2,Medium,Celeritas | Ctt Express | Nacex | UPS,False
552,Celeritas,Convenience Stores,Privada,Premises,Valecia,46014.0,Apvpvp Asociación Vendedores Prensa,"C. Músico Gomis, 32",39.45963768276326,-0.3996741639400019,Celeritas,Convenience stores,Private,Premises,Valecia,Apvpvp Asociación Vendedores Prensa,"C. Músico Gomis, 32",46014.0,,,,7,Convenience Store,CELERITAS,APVPVP ASOCIACION VENDEDORES PRENSA,C MUSICO GOMIS 32,VAL_LOC_000470,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,Celeritas,False
553,Celeritas,Convenience Stores,Privada,Premises,Valecia,46014.0,Papeleria Gloria,"Carrer José María Mortes Lerma, 32",39.46324486680536,-0.4025177905915738,Celeritas,Convenience stores,Private,Premises,Valecia,Papeleria Gloria,"Carrer José María Mortes Lerma, 32",46014.0,,,,7,Convenience Store,CELERITAS,PAPELERIA GLORIA,CARRER JOSE MARIA MORTES LERMA 32,VAL_LOC_000471,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",1.84,1,High,Celeritas | Ctt Express,False
554,Celeritas,Convenience Stores,Privada,Premises,Valecia,46014.0,Informatica Ramirez,"Carrer José María Mortes Lerma, 29",39.46309933271251,-0.402697845934233,Celeritas,Convenience stores,Private,Premises,Valecia,Informatica Ramirez,"Carrer José María Mortes Lerma, 29",46014.0,,,,7,Convenience Store,CELERITAS,INFORMATICA RAMIREZ,CARRER JOSE MARIA MORTES LERMA 29,VAL_LOC_000472,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",7.37,1,High,Celeritas | Ctt Express,False
555,Celeritas,Convenience Stores,Privada,Premises,Valecia,46014.0,Yoigo Arxiduc,"C. del Archiduque Carlos, 32",39.46363388672092,-0.39694618027199,Celeritas,Convenience stores,Private,Premises,Valecia,Yoigo Arxiduc,"C. del Archiduque Carlos, 32",46014.0,,,,7,Convenience Store,CELERITAS,YOIGO ARXIDUC,C DEL ARCHIDUQUE CARLOS 32,VAL_LOC_000473,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,Celeritas,False
556,Celeritas,Convenience Stores,Privada,Kiosk,Valecia,46015.0,Kiosco Papeleria Arco-Iris,"Av. de Manuel de Falla, 3",39.47637069164149,-0.398442751994217,Celeritas,Convenience stores,Private,Kiosk,Valecia,Kiosco Papeleria Arco-Iris,"Av. de Manuel de Falla, 3",46015.0,,,,7,Convenience Store,CELERITAS,KIOSCO PAPELERIA ARCO IRIS,AV DE MANUEL DE FALLA 3,VAL_LOC_000023,4,4,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",25.48,2,Medium,Celeritas | Ctt Express | InPost | Nacex,False
557,Celeritas,Convenience Stores,Privada,Premises,Valecia,46015.0,"Loterias, Marcos Y Fotografia Mas","C/ de la Vall de la Ballestera, 36",39.47937060848825,-0.3983003352146874,Celeritas,Convenience stores,Private,Premises,Valecia,"Loterias, Marcos Y Fotografia Mas","C/ de la Vall de la Ballestera, 36",46015.0,,,,7,Convenience Store,CELERITAS,LOTERIAS MARCOS Y FOTOGRAFIA MAS,C DE LA VALL DE LA BALLESTERA 36,VAL_LOC_000474,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",8.49,1,High,Celeritas | Ctt Express | UPS,False
558,Celeritas,Convenience Stores,Privada,Premises,Valecia,46015.0,Estanco Las Vías,"C. de la Florista, 1",39.49004813878845,-0.3912701918173265,Celeritas,Convenience stores,Private,Premises,Valecia,Estanco Las Vías,"C. de la Florista, 1",46015.0,,,,7,Convenience Store,CELERITAS,ESTANCO LAS VIAS,C DE LA FLORISTA 1,VAL_LOC_000475,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",15.76,2,Medium,Celeritas | Ctt Express | Nacex,False
559,Celeritas,Convenience Stores,Privada,Premises,Valecia,46015.0,Papeleria Enysa,"Carrer de Quartell, 4",39.49595859235277,-0.3972919255039644,Celeritas,Convenience stores,Private,Premises,Valecia,Papeleria Enysa,"Carrer de Quartell, 4",46015.0,,,,7,Convenience Store,CELERITAS,PAPELERIA ENYSA,CARRER DE QUARTELL 4,VAL_LOC_000476,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,Celeritas,False
560,Celeritas,Convenience Stores,Privada,Premises,Valecia,46016.0,Estanco Carpesa,"Plaça del Poble, 7",39.51710928016445,-0.3783544133851047,Celeritas,Convenience stores,Private,Premises,Valecia,Estanco Carpesa,"Plaça del Poble, 7",46016.0,,,,7,Convenience Store,CELERITAS,ESTANCO CARPESA,PLACA DEL POBLE 7,VAL_LOC_000477,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",9.61,1,High,Celeritas | Ctt Express | UPS,False
561,Celeritas,Convenience Stores,Privada,Premises,Valecia,46017.0,Material Didactico,"Pl. de Holanda, 7",39.44881775230278,-0.3878963786777758,Celeritas,Convenience stores,Private,Premises,Valecia,Material Didactico,"Pl. de Holanda, 7",46017.0,,,,7,Convenience Store,CELERITAS,MATERIAL DIDACTICO,PL DE HOLANDA 7,VAL_LOC_000478,4,4,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",10.13,1,High,Celeritas | Ctt Express | Nacex | UPS,False
562,Celeritas,Convenience Stores,Privada,Kiosk,Valecia,46017.0,Kiosco Senabre,"Pl. Santiago Suárez, 6",39.452879576987065,-0.3878019255137283,Celeritas,Convenience stores,Private,Kiosk,Valecia,Kiosco Senabre,"Pl. Santiago Suárez, 6",46017.0,,,,7,Convenience Store,CELERITAS,KIOSCO SENABRE,PL SANTIAGO SUAREZ 6,VAL_LOC_000420,5,4,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",19.93,2,Medium,Celeritas | Dhl | Nacex | UPS,False
563,Celeritas,Convenience Stores,Privada,Kiosk,Valecia,46017.0,Kiosco Sonia,"Calle Juan de Garay, 40",39.45464615576378,-0.3939006656409155,Celeritas,Convenience stores,Private,Kiosk,Valecia,Kiosco Sonia,"Calle Juan de Garay, 40",46017.0,,,,7,Convenience Store,CELERITAS,KIOSCO SONIA,CALLE JUAN DE GARAY 40,VAL_LOC_000479,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",6.51,1,High,Celeritas | Ctt Express,False
564,Celeritas,Convenience Stores,Privada,Premises,Valecia,46017.0,La Piñata,"C/ de Jerónima Galés, 19",39.45416924162438,-0.3897305519859628,Celeritas,Convenience stores,Private,Premises,Valecia,La Piñata,"C/ de Jerónima Galés, 19",46017.0,,,,7,Convenience Store,CELERITAS,LA PINATA,C DE JERONIMA GALES 19,VAL_LOC_000234,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",15.77,2,Medium,Amazon | Celeritas | Ctt Express,False
565,Celeritas,Convenience Stores,Privada,Kiosk,Valecia,46018.0,Kiosco Roma,"C. Brasil, 45",39.47191839726916,-0.3985124566612399,Celeritas,Convenience stores,Private,Kiosk,Valecia,Kiosco Roma,"C. Brasil, 45",46018.0,,,,7,Convenience Store,CELERITAS,KIOSCO ROMA,C BRASIL 45,VAL_LOC_000236,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",20.28,2,Medium,Amazon | Celeritas | Ctt Express,False
566,Celeritas,Convenience Stores,Privada,Premises,Valecia,46018.0,Eurollibreria,"C. Manolo Taberner, 38",39.47140456372807,-0.3982003560638841,Celeritas,Convenience stores,Private,Premises,Valecia,Eurollibreria,"C. Manolo Taberner, 38",46018.0,,,,7,Convenience Store,CELERITAS,EUROLLIBRERIA,C MANOLO TABERNER 38,VAL_LOC_000022,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",19.17,2,Medium,Celeritas | Ctt Express | InPost,False
567,Celeritas,Convenience Stores,Privada,Premises,Valecia,46018.0,Jd Market,"Carrer de Burgos, 3",39.46949248835832,-0.3996520361352049,Celeritas,Convenience stores,Private,Premises,Valecia,Jd Market,"Carrer de Burgos, 3",46018.0,,,,7,Convenience Store,CELERITAS,JD MARKET,CARRER DE BURGOS 3,VAL_LOC_000046,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",3.48,1,High,Celeritas | Ctt Express | InPost,False
568,Celeritas,Convenience Stores,Privada,Premises,Valecia,46018.0,Carlin Cid,"Av. del Cid, 48",39.46860400330176,-0.3967450212568051,Celeritas,Convenience stores,Private,Premises,Valecia,Carlin Cid,"Av. del Cid, 48",46018.0,,,,7,Convenience Store,CELERITAS,CARLIN CID,AV DEL CID 48,VAL_LOC_000405,6,6,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",13.71,1,High,Celeritas | Ctt Express | Dhl | Gls | Nacex | UPS,False
569,Celeritas,Convenience Stores,Privada,Premises,Valecia,46018.0,Eco Store,"Calle Maestro Bellver, 24",39.465689491449616,-0.3917931845253178,Celeritas,Convenience stores,Private,Premises,Valecia,Eco Store,"Calle Maestro Bellver, 24",46018.0,,,,7,Convenience Store,CELERITAS,ECO STORE,CALLE MAESTRO BELLVER 24,VAL_LOC_000045,4,4,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",16.33,2,Medium,Celeritas | Ctt Express | InPost | Nacex,False
570,Celeritas,Convenience Stores,Privada,Premises,Valecia,46019.0,Maslife Moncada,"Cmo. de Moncada, 79",39.49296831367004,-0.3798280507313286,Celeritas,Convenience stores,Private,Premises,Valecia,Maslife Moncada,"Cmo. de Moncada, 79",46019.0,,,,7,Convenience Store,CELERITAS,MASLIFE MONCADA,CMO DE MONCADA 79,VAL_LOC_000480,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,Celeritas,False
571,Celeritas,Convenience Stores,Privada,Premises,Valecia,46019.0,Papeleria - Imprenta La Popular,"Av. de la Constitución, 245",39.49740229565669,-0.3707553708317229,Celeritas,Convenience stores,Private,Premises,Valecia,Papeleria - Imprenta La Popular,"Av. de la Constitución, 245",46019.0,,,,7,Convenience Store,CELERITAS,PAPELERIA IMPRENTA LA POPULAR,AV DE LA CONSTITUCION 245,VAL_LOC_000481,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",3.59,1,High,Celeritas | Ctt Express,False
572,Celeritas,Convenience Stores,Privada,Premises,Valecia,46019.0,Estanco Orriols,"C. Padre Viñas, 88",39.49580942951276,-0.3693594698790698,Celeritas,Convenience stores,Private,Premises,Valecia,Estanco Orriols,"C. Padre Viñas, 88",46019.0,,,,7,Convenience Store,CELERITAS,ESTANCO ORRIOLS,C PADRE VINAS 88,VAL_LOC_000482,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,Celeritas,False
573,Celeritas,Convenience Stores,Privada,Mall,Valecia,46019.0,Yoigo Genoveva Torres,"C/ de Santa Genoveva Torres, 21",39.49387457193448,-0.3631358945197245,Celeritas,Convenience stores,Private,Mall,Valecia,Yoigo Genoveva Torres,"C/ de Santa Genoveva Torres, 21",46019.0,,,,7,Convenience Store,CELERITAS,YOIGO GENOVEVA TORRES,C DE SANTA GENOVEVA TORRES 21,VAL_LOC_000483,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,Celeritas,False
574,Celeritas,Convenience Stores,Privada,Premises,Valecia,46020.0,Papeleria Paco,"Av. Alfahuir, 34",39.48998330000778,-0.3644857221757423,Celeritas,Convenience stores,Private,Premises,Valecia,Papeleria Paco,"Av. Alfahuir, 34",46020.0,,,,7,Convenience Store,CELERITAS,PAPELERIA PACO,AV ALFAHUIR 34,VAL_LOC_000484,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",0.92,1,High,Celeritas | Ctt Express,False
575,Celeritas,Convenience Stores,Privada,Premises,Valecia,46020.0,Maslife Baro,"C/ Emilio Baró, 38",39.486690009336186,-0.3613920088392829,Celeritas,Convenience stores,Private,Premises,Valecia,Maslife Baro,"C/ Emilio Baró, 38",46020.0,,,,7,Convenience Store,CELERITAS,MASLIFE BARO,C EMILIO BARO 38,VAL_LOC_000485,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,Celeritas,False
576,Celeritas,Convenience Stores,Privada,Premises,Valecia,46020.0,Llibres & Co,"Calle la Guardia Civil, 4",39.48283561605956,-0.359960339239447,Celeritas,Convenience stores,Private,Premises,Valecia,Llibres & Co,"Calle la Guardia Civil, 4",46020.0,,,,7,Convenience Store,CELERITAS,LLIBRES CO,CALLE LA GUARDIA CIVIL 4,VAL_LOC_000486,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",9.39,1,High,Celeritas | Ctt Express,False
577,Celeritas,Convenience Stores,Privada,Kiosk,Valecia,46021.0,Kiosco Paqui,"C. Abén al Abbar, 9",39.467793837200624,-0.3530015489747485,Celeritas,Convenience stores,Private,Kiosk,Valecia,Kiosco Paqui,"C. Abén al Abbar, 9",46021.0,,,,7,Convenience Store,CELERITAS,KIOSCO PAQUI,C ABEN AL ABBAR 9,VAL_LOC_000487,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,Celeritas,False
578,Celeritas,Convenience Stores,Privada,Premises,Valecia,46021.0,Bellacor Telecomunicaciones,"C. del Dr. Manuel Candela, 66",39.4721817191404,-0.3483384811733733,Celeritas,Convenience stores,Private,Premises,Valecia,Bellacor Telecomunicaciones,"C. del Dr. Manuel Candela, 66",46021.0,,,,7,Convenience Store,CELERITAS,BELLACOR TELECOMUNICACIONES,C DEL DR MANUEL CANDELA 66,VAL_LOC_000274,6,6,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",18.35,2,Medium,Amazon | Celeritas | Ctt Express | Dhl | Nacex | UPS,False
579,Celeritas,Convenience Stores,Privada,Kiosk,Valecia,46021.0,Kiosco Brenda,"C/ de la Puebla de Farnals, 13",39.47051224112639,-0.3536925461640365,Celeritas,Convenience stores,Private,Kiosk,Valecia,Kiosco Brenda,"C/ de la Puebla de Farnals, 13",46021.0,,,,7,Convenience Store,CELERITAS,KIOSCO BRENDA,C DE LA PUEBLA DE FARNALS 13,VAL_LOC_000488,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,Celeritas,False
580,Celeritas,Convenience Stores,Privada,Premises,Valecia,46021.0,Carlin Cb,"Av. Cardenal Benlloch, 110",39.47494288436167,-0.3526626566615423,Celeritas,Convenience stores,Private,Premises,Valecia,Carlin Cb,"Av. Cardenal Benlloch, 110",46021.0,,,,7,Convenience Store,CELERITAS,CARLIN CB,AV CARDENAL BENLLOCH 110,VAL_LOC_000419,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",16.98,2,Medium,Celeritas | Ctt Express | Dhl,False
581,Celeritas,Convenience Stores,Privada,Premises,Valecia,46021.0,Copibalbi Slu,"C/ del Clariano, 19",39.47836096874648,-0.3517262410857416,Celeritas,Convenience stores,Private,Premises,Valecia,Copibalbi Slu,"C/ del Clariano, 19",46021.0,,,,7,Convenience Store,CELERITAS,COPIBALBI SLU,C DEL CLARIANO 19,VAL_LOC_000489,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",9.58,1,High,Celeritas | Ctt Express | Gls,False
582,Celeritas,Convenience Stores,Privada,Premises,Valecia,46022.0,Maslife Justo Y Pastor,"C. de los Santos Justo y Pastor, 62",39.4698560961601,-0.3481182924367107,Celeritas,Convenience stores,Private,Premises,Valecia,Maslife Justo Y Pastor,"C. de los Santos Justo y Pastor, 62",46022.0,,,,7,Convenience Store,CELERITAS,MASLIFE JUSTO Y PASTOR,C DE LOS SANTOS JUSTO Y PASTOR 62,VAL_LOC_000490,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,Celeritas,False
583,Celeritas,Convenience Stores,Privada,Premises,Valecia,46022.0,El Gato De Papel,"C. los Leones, 37",39.46826179103513,-0.3477644072474793,Celeritas,Convenience stores,Private,Premises,Valecia,El Gato De Papel,"C. los Leones, 37",46022.0,,,,7,Convenience Store,CELERITAS,EL GATO DE PAPEL,C LOS LEONES 37,VAL_LOC_000491,3,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",3.83,1,High,Celeritas | Ctt Express,False
584,Celeritas,Convenience Stores,Privada,Premises,Valecia,46022.0,Papeleria Ebano,"C. del Maestro Valls, 30",39.46609129038727,-0.3411033423033456,Celeritas,Convenience stores,Private,Premises,Valecia,Papeleria Ebano,"C. del Maestro Valls, 30",46022.0,,,,7,Convenience Store,CELERITAS,PAPELERIA EBANO,C DEL MAESTRO VALLS 30,VAL_LOC_000492,4,4,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",9.49,1,High,Celeritas | Ctt Express | Gls | UPS,False
585,Celeritas,Convenience Stores,Privada,Kiosk,Valecia,46022.0,Kiosco Doan,"C. de José Aguilar, 53",39.466862977445246,-0.3397697074196402,Celeritas,Convenience stores,Private,Kiosk,Valecia,Kiosco Doan,"C. de José Aguilar, 53",46022.0,,,,7,Convenience Store,CELERITAS,KIOSCO DOAN,C DE JOSE AGUILAR 53,VAL_LOC_000493,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,Celeritas,False
586,Celeritas,Convenience Stores,Privada,Premises,Valecia,46022.0,Papeleria Mari,"C. del Pintor Ferrer Calatayud, 1",39.46811527854255,-0.3386236510475983,Celeritas,Convenience stores,Private,Premises,Valecia,Papeleria Mari,"C. del Pintor Ferrer Calatayud, 1",46022.0,,,,7,Convenience Store,CELERITAS,PAPELERIA MARI,C DEL PINTOR FERRER CALATAYUD 1,VAL_LOC_000494,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",3.91,1,High,Celeritas | Ctt Express,False
587,Celeritas,Convenience Stores,Privada,Premises,Valecia,46023.0,Papeleria Baleares,"Av. de Baleares, 18",39.46312580072475,-0.3547913267477684,Celeritas,Convenience stores,Private,Premises,Valecia,Papeleria Baleares,"Av. de Baleares, 18",46023.0,,,,7,Convenience Store,CELERITAS,PAPELERIA BALEARES,AV DE BALEARES 18,VAL_LOC_000495,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",14.8,1,High,Celeritas | Ctt Express,False
588,Celeritas,Convenience Stores,Privada,Premises,Valecia,46023.0,Estanco Valencia 2,"C/ Vicente Beltrán Grimal, 17",39.4619267576728,-0.3484829525962242,Celeritas,Convenience stores,Private,Premises,Valecia,Estanco Valencia 2,"C/ Vicente Beltrán Grimal, 17",46023.0,,,,7,Convenience Store,CELERITAS,ESTANCO VALENCIA 2,C VICENTE BELTRAN GRIMAL 17,VAL_LOC_000286,3,3,True,False,False,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",12.21,1,High,Amazon | Celeritas | UPS,False
589,Celeritas,Convenience Stores,Privada,Premises,Valecia,46023.0,Maslife Puerto,"Av. del Puerto, 169",39.4637130697646,-0.3441537377311539,Celeritas,Convenience stores,Private,Premises,Valecia,Maslife Puerto,"Av. del Puerto, 169",46023.0,,,,7,Convenience Store,CELERITAS,MASLIFE PUERTO,AV DEL PUERTO 169,VAL_LOC_000496,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,Celeritas,False
590,Celeritas,Convenience Stores,Privada,Premises,Valecia,46023.0,Ciber Giro Vale,"C. Islas Canarias, 199",39.46301280304861,-0.3438758494748868,Celeritas,Convenience stores,Private,Premises,Valecia,Ciber Giro Vale,"C. Islas Canarias, 199",46023.0,,,,7,Convenience Store,CELERITAS,CIBER GIRO VALE,C ISLAS CANARIAS 199,VAL_LOC_000497,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",6.18,1,High,Celeritas | Ctt Express,False
