Location_Cluster_ID;Merged_Record_Count;Main_Type;id_final;Location;Address;Latitude;Longitude;Capacity_Sum;Zip_Code;ID;Company;Type;Infrastructure;Type Infrastructure;City;Company_raw;Type_raw;Infrastructure_raw;Type Infrastructure_raw;City_raw;Location_raw;Address_raw;Zip Code_raw;Import_Source;Import_Classification;Data_Quality_Flag;Record_Service_Type_Code;Record_Service_Type_Name;Type_Group_Code;Cluster_Record_Count;Cluster_Company_Count;Has_Locker;Has_PUDO;Has_Click_Collect;Has_Distribution_Center;Has_Last_Mile_Station;Has_Warehouse;Has_Convenience_Store;Has_Unknown;Cluster_Service_Type_Code;Cluster_Service_Type_Name;Cluster_Sharing_Type_Code;Cluster_Sharing_Type_Name;Cluster_Diameter_m;Cluster_Spatial_Confidence_Code;Cluster_Spatial_Confidence_Name;Cluster_Companies;Cluster_Review_Required
BAR_LOC_000829;3;PUDO;990;Seur Lockers Centre Vila;Carrer de Salvador Espriu, 61;413.906.315.430.194;219.829.009.836.505;300;8005;990 + 2001 + 2249;SEUR + UPS + Pudo;Locker + Convenience Stores + Click&Collect;Privada;Mall + Parking;Barcelona;SEUR + UPS + PUDO;Lockers + Convenience stores + Click&Collect;Private;Mall + Parking;Barcelona;Seur Lockers Centre Vila + P Taquilla Centre La Vila + Centre La Vila;Carrer de Salvador Espriu, 61 + Carrer de Salvador Espriu, 61 + Carrer de Salvador Espriu, 61;8005 + 8005 + 8005;;;;1 + 7 + 3;Locker + Convenience Store + Click & Collect;1;3;3;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;7;Multiple services;4;Multiple companies, multiple services;14.43;1;High;Pudo | SEUR | UPS + Pudo | SEUR | UPS + Pudo | SEUR | UPS;FALSE
BAR_LOC_000832;2;PUDO;996;Seur Lockers Servicios Inf;Ronda del General Mitre, 148;4.140.361.651.999.910;2.139.289.096.578.150;180;8006;996 + 2223;SEUR + Pudo;Locker + Click&Collect;Privada;Premises;Barcelona;SEUR + PUDO;Lockers + Click&Collect;Private;Premises;Barcelona;Seur Lockers Servicios Inf + Servicios InformãTicos De Barcelona;Ronda del General Mitre, 148 + Ronda del General Mitre, 148;8006 + 8006;;;;1 + 3;Locker + Click & Collect;1;2;2;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;7;Multiple services;4;Multiple companies, multiple services;6.4;1;High;Pudo | SEUR + Pudo | SEUR;FALSE
BAR_LOC_000836;2;PUDO;1002;Seur Lockers Saba Pza Cata;Pl. de Catalunya, s/n;4.138.617.684.034.000;21.703.424.928.927.700;180;8002;1002 + 2238;SEUR + Pudo;Locker + Click&Collect;Privada;Parking;Barcelona;SEUR + PUDO;Lockers + Click&Collect;Private;Parking;Barcelona;Seur Lockers Saba Pza Cata + Saba Plaza De Catalunya;Pl. de Catalunya, s/n + Pl. de Catalunya, s/n;8002 + 8007;;;;1 + 3;Locker + Click & Collect;1;2;2;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;7;Multiple services;4;Multiple companies, multiple services;7.76;1;High;Pudo | SEUR + Pudo | SEUR;FALSE
BAR_LOC_000838;2;PUDO;1005;Seur Lockers Saba Gracia3;Passeig de Gràcias/n;413.881.988.791.526;21.702.684.947.376.800;120;8007;1005 + 1007;SEUR + SEUR;Locker;Privada;Parking;Barcelona;SEUR + SEUR;Lockers;Private;Parking;Barcelona;Seur Lockers Saba Gracia3 + Seur Lockers Saba Gracia I;Passeig de Gràcias/n + Passeig de Gràcia s/n;8007 + 8008;;;;1 + 1;Locker + Locker;1;2;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;Locker only;2;Same company, multiple records;14.27;1;High;SEUR + SEUR;FALSE
BAR_LOC_000842;2;PUDO;1010;Alpha Mobile;Carrer de Trafalgar, 23;4.138.929.082.414.790;217.580.261.525.638;240;8010;1010 + 1574;SEUR + Ctt Express;Convenience Stores;Privada;Premises;Barcelona;SEUR + CTT Express;Convenience stores;Private;Premises;Barcelona;Alpha Mobile + Alpha Mobile;Carrer de Trafalgar, 23 + Carrer de Trafalgar, 23;8010 + 8010;;;;7 + 7;Convenience Store + Convenience Store;1;2;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;2.16;1;High;Ctt Express | SEUR + Ctt Express | SEUR;FALSE
BAR_LOC_000843;2;PUDO;1011;Seur Lockers Pki Novedades;Carrer de Casp, 13;4.138.923.196.102.280;2.169.918.974.395.450;180;8010;1011 + 2196;SEUR + Pudo;Locker + Click&Collect;Privada;Parking;Barcelona;SEUR + PUDO;Lockers + Click&Collect;Private;Parking;Barcelona;Seur Lockers Pki Novedades + Parking Interparking Novedades;Carrer de Casp, 13 + Carrer de Casp, 13;8010 + 8010;;;;1 + 3;Locker + Click & Collect;1;2;2;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;7;Multiple services;4;Multiple companies, multiple services;6.34;1;High;Pudo | SEUR + Pudo | SEUR;FALSE
BAR_LOC_000845;3;PUDO;1015;Seur Lockers Parking Bypar;Carrer del Comte d'Urgell, 56;4.138.177.676.499.210;215.951.008.427.531;300;8011;1015 + 2015 + 2182;SEUR + UPS + Pudo;Locker + Convenience Stores + Click&Collect;Privada;Parking;Barcelona;SEUR + UPS + PUDO;Lockers + Convenience stores + Click&Collect;Private;Parking;Barcelona;Seur Lockers Parking Bypar + P Taquilla Bypark Villur Urgel + Parking Bypark Villur-Urgel;Carrer del Comte d'Urgell, 56 + Carrer del Comte d'Urgell, 56 + Carrer del Comte d'Urgell, 56;8011 + 8011 + 8011;;;;1 + 7 + 3;Locker + Convenience Store + Click & Collect;1;3;3;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;7;Multiple services;4;Multiple companies, multiple services;3.17;1;High;Pudo | SEUR | UPS + Pudo | SEUR | UPS + Pudo | SEUR | UPS;FALSE
BAR_LOC_000854;2;PUDO;1027;Seur Lockers Only Vapers T;Travessera de Gràcia, 163;414.014.714.270.796;21.576.522.251.669.000;180;8012;1027 + 2206;SEUR + Pudo;Locker + Click&Collect;Privada;Premises;Barcelona;SEUR + PUDO;Lockers + Click&Collect;Private;Premises;Barcelona;Seur Lockers Only Vapers T + Only Vapers Travessera;Travessera de Gràcia, 163 + Travessera de Gràcia, 163;8012 + 8012;;;;1 + 3;Locker + Click & Collect;1;2;2;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;7;Multiple services;4;Multiple companies, multiple services;3.37;1;High;Pudo | SEUR + Pudo | SEUR;FALSE
BAR_LOC_000857;2;PUDO;1033;Estanc 252 Barcelona;Carrer del dos de Maig, 239;414.072.416.970.029;2.181.715.043.435.450;240;8013;1033 + 1929;SEUR + Nacex;Convenience Stores;Privada;Premises;Barcelona;SEUR + Nacex;Convenience stores;Private;Premises;Barcelona;Estanc 252 Barcelona + Estanc Barcelona Nâº 252;Carrer del dos de Maig, 239 + Carrer del dos de Maig, 239;8013 + 8013;;;;7 + 7;Convenience Store + Convenience Store;1;2;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;18.9;2;Medium;Nacex | SEUR + Nacex | SEUR;FALSE
BAR_LOC_000859;2;PUDO;1036;Seur Lockers Lidl Cartagen;C. de Cartagena, 210;4.140.678.849.167.410;2.180.827.035.795.780;180;8013;1036 + 2026;SEUR + UPS;Locker + Convenience Stores;Privada;Supermarket + Parking;Barcelona;SEUR + UPS;Lockers + Convenience stores;Private;Supermarket + Parking;Barcelona;Seur Lockers Lidl Cartagen + P Taquilla Lidl Cartagena;C. de Cartagena, 210 + C. de Cartagena, 210;8013 + 8013;;;;1 + 7;Locker + Convenience Store;1;2;2;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;7;Multiple services;4;Multiple companies, multiple services;28.71;2;Medium;SEUR | UPS + SEUR | UPS;FALSE
BAR_LOC_000872;3;PUDO;1056;Seur Lockers Bicimarket Fl;Carrer de Floridablanca, 83;4.137.943.355.498.680;215.919.896.407.138;300;8015;1056 + 2038 + 2183;SEUR + UPS + Pudo;Locker + Convenience Stores + Click&Collect;Privada;Premises + Parking;Barcelona;SEUR + UPS + PUDO;Lockers + Convenience stores + Click&Collect;Private;Premises + Parking;Barcelona;Seur Lockers Bicimarket Fl + P Taquilla Bici Floridablanca + Bicimarket Floridablanca;Carrer de Floridablanca, 83 + Carrer de Floridablanca, 83 + Carrer de Floridablanca, 83;8015 + 8015 + 8015;;;;1 + 7 + 3;Locker + Convenience Store + Click & Collect;1;3;3;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;7;Multiple services;4;Multiple companies, multiple services;23.18;2;Medium;Pudo | SEUR | UPS + Pudo | SEUR | UPS + Pudo | SEUR | UPS;FALSE
BAR_LOC_000873;2;PUDO;1057;Poble Sec Mobile;Av. del Paralelo, 128;41.375.513.153.776;2.161.552.226.996.700;240;8015;1057 + 1605;SEUR + Ctt Express;Convenience Stores;Privada;Premises;Barcelona;SEUR + CTT Express;Convenience stores;Private;Premises;Barcelona;Poble Sec Mobile + Poble Sec Mobile;Av. del Paralelo, 128 + Av. del Paralelo, 128;8015 + 8015;;;;7 + 7;Convenience Store + Convenience Store;1;2;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;25.29;2;Medium;Ctt Express | SEUR + Ctt Express | SEUR;FALSE
BAR_LOC_000876;2;PUDO;1062;Greenery;Carrer del Parlament, 19;413.765.893.874.473;21.619.710.892.990.200;240;8015;1062 + 1607;SEUR + Ctt Express;Convenience Stores;Privada;Premises;Barcelona;SEUR + CTT Express;Convenience stores;Private;Premises;Barcelona;Greenery + Greenery;Carrer del Parlament, 19 + Carrer del Parlament, 19;8015 + 8015;;;;7 + 7;Convenience Store + Convenience Store;1;2;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;19.33;2;Medium;Ctt Express | SEUR + Ctt Express | SEUR;FALSE
BAR_LOC_000879;2;PUDO;1069;Moviles Informatica;Carrer d'Aragó, 99;413.824.074.811.352;2.151.412.537.328.220;240;8015;1069 + 1608;SEUR + Ctt Express;Convenience Stores;Privada;Premises;Barcelona;SEUR + CTT Express;Convenience stores;Private;Premises;Barcelona;Moviles Informatica + Moviles Informatica;Carrer d'Aragó, 99 + Carrer d'Aragó, 99;8015 + 8015;;;;7 + 7;Convenience Store + Convenience Store;1;2;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;6.07;1;High;Ctt Express | SEUR + Ctt Express | SEUR;FALSE
BAR_LOC_000886;2;PUDO;1080;Seur Lockers Mr. Remesa;Pg. de Valldaura, 246;41.438.795.398.758.000;21.780.574.964.357.200;180;8016;1080 + 2219;SEUR + Pudo;Locker + Click&Collect;Privada;Premises;Barcelona;SEUR + PUDO;Lockers + Click&Collect;Private;Premises;Barcelona;Seur Lockers Mr. Remesa + Mr. Remesa;Pg. de Valldaura, 246 + Pg. de Valldaura, 246;8016 + 8016;;;;1 + 3;Locker + Click & Collect;1;2;2;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;7;Multiple services;4;Multiple companies, multiple services;3.56;1;High;Pudo | SEUR + Pudo | SEUR;FALSE
BAR_LOC_000898;2;PUDO;1095;Estanc Clot De La Mel;C. de Espronceda, 267;414.131.818.113.761;2.194.353.420.396.370;240;8018;1095 + 2045;SEUR + UPS;Convenience Stores;Privada;Premises;Barcelona;SEUR + UPS;Convenience stores;Private;Premises;Barcelona;Estanc Clot De La Mel + Estanc Clot De La Mel;C. de Espronceda, 267 + C. de Espronceda, 267;8018 + 8018;;;;7 + 7;Convenience Store + Convenience Store;1;2;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;19.61;2;Medium;SEUR | UPS + SEUR | UPS;FALSE
BAR_LOC_000899;2;PUDO;1096;Usman Phone House;Gran Via de les Corts Catalanes, 938;4.140.899.427.339.420;219.487.651.928.812;240;8018;1096 + 1357;SEUR + Dhl;Convenience Stores;Privada;Premises;Barcelona;SEUR + DHL;Convenience stores;Private;Premises;Barcelona;Usman Phone House + Usman Phone House;Gran Via de les Corts Catalanes, 938 + Gran Via de les Corts Catalanes, 938;8018 + 8018;;;;7 + 7;Convenience Store + Convenience Store;1;2;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;26.71;2;Medium;Dhl | SEUR + Dhl | SEUR;FALSE
BAR_LOC_000902;2;PUDO;1101;Seur Lockers Diagonal Mar;Av. Diagonal, 3;41.409.842.840.858.700;22.166.001.577.705;180;8019;1101 + 2251;SEUR + Pudo;Locker + Click&Collect;Privada;Mall;Barcelona;SEUR + PUDO;Lockers + Click&Collect;Private;Mall;Barcelona;Seur Lockers Diagonal Mar + C.C. Diagonal Mar;Av. Diagonal, 3 + Av. Diagonal, 3;8019 + 8019;;;;1 + 3;Locker + Click & Collect;1;2;2;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;7;Multiple services;4;Multiple companies, multiple services;4.23;1;High;Pudo | SEUR + Pudo | SEUR;FALSE
BAR_LOC_000903;2;PUDO;1102;Keyla Seguridad;Carrer de Pallars, 343;41.407.036.259.980.400;22.051.784.559.238.300;240;8019;1102 + 1104;SEUR + SEUR;Convenience Stores;Privada;Premises;Barcelona;SEUR + SEUR;Convenience stores;Private;Premises;Barcelona;Keyla Seguridad + Keyla Seguridad;Carrer de Pallars, 343 + Carrer de Pallars, 343;8019 + 8019;;;;7 + 7;Convenience Store + Convenience Store;1;2;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;2;Same company, multiple records;12.43;1;High;SEUR + SEUR;FALSE
BAR_LOC_000904;2;PUDO;1106;Seur Lockers Lidl Treball;Carrer del Treball, 256;4.141.873.174.641.220;2.198.651.936.183.600;180;8020;1106 + 2212;SEUR + Pudo;Locker + Click&Collect;Privada;Supermarket;Barcelona;SEUR + PUDO;Lockers + Click&Collect;Private;Supermarket;Barcelona;Seur Lockers Lidl Treball + Lidl Treball;Carrer del Treball, 256 + Carrer del Treball, 256;8020 + 8020;;;;1 + 3;Locker + Click & Collect;1;2;2;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;7;Multiple services;4;Multiple companies, multiple services;4.17;1;High;Pudo | SEUR + Pudo | SEUR;FALSE
BAR_LOC_000908;2;PUDO;1112;Cms Moviles;CL/CORTS CATALANES, NÂo1182;414.206.464.962.502;2.210.670.655.242.020;240;8020;1112 + 2052;SEUR + UPS;Convenience Stores;Privada;Premises;Barcelona;SEUR + UPS;Convenience stores;Private;Premises;Barcelona;Cms Moviles + Kanguro Cms Mobiles;CL/CORTS CATALANES, NÂº1182 + Gran Via de les Corts Catalanes, 1182;8020 + 8020;;;;7 + 7;Convenience Store + Convenience Store;1;2;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;3.34;1;High;SEUR | UPS + SEUR | UPS;FALSE
BAR_LOC_000909;2;PUDO;1115;Aziz Telefonia;Carrer del Maresme, 202;4.141.971.441.730.410;2.206.394.257.567.950;240;8020;1115 + 1638;SEUR + Ctt Express;Convenience Stores;Privada;Premises;Barcelona;SEUR + CTT Express;Convenience stores;Private;Premises;Barcelona;Aziz Telefonia + Aziz Telefonia;Carrer del Maresme, 202 + Carrer del Maresme, 202;8020 + 8020;;;;7 + 7;Convenience Store + Convenience Store;1;2;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;6.01;1;High;Ctt Express | SEUR + Ctt Express | SEUR;FALSE
BAR_LOC_000913;3;PUDO;1122;Seur Lockers Caprabo Calve;Carrer de Calvet, 41;41.395.739.741.283.100;2.142.090.529.962.800;300;8021;1122 + 2053 + 2240;SEUR + UPS + Pudo;Locker + Convenience Stores + Click&Collect;Privada;Supermarket;Barcelona;SEUR + UPS + PUDO;Lockers + Convenience stores + Click&Collect;Private;Supermarket;Barcelona;Seur Lockers Caprabo Calve + P Taquilla Caprabo Calvet + Caprabo Calvet;Carrer de Calvet, 41 + Carrer de Calvet, 41 - 45 + Carrer de Calvet, 41, 45;8021 + 8021 + 8021;;;;1 + 7 + 3;Locker + Convenience Store + Click & Collect;1;3;3;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;7;Multiple services;4;Multiple companies, multiple services;9.1;1;High;Pudo | SEUR | UPS + Pudo | SEUR | UPS + Pudo | SEUR | UPS;FALSE
BAR_LOC_000915;2;PUDO;1125;Clinic Technology;Ronda del General Mitre, 104;4.140.112.243.570.710;2.136.288.052.431.520;240;8021;1125 + 1646;SEUR + Ctt Express;Convenience Stores;Privada;Premises;Barcelona;SEUR + CTT Express;Convenience stores;Private;Premises;Barcelona;Clinic Technology + Mobil Tech.;Ronda del General Mitre, 104 + Ronda del General Mitre, 108;8021 + 8021;;;;7 + 7;Convenience Store + Convenience Store;1;2;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;12.22;1;High;Ctt Express | SEUR + Ctt Express | SEUR;FALSE
BAR_LOC_000918;2;PUDO;1130;Seur Lockers Caprabo Sant;Carrer de Sant Màrius, 52;414.023.238.062.913;213.576.331.597.164;180;8022;1130 + 2224;SEUR + Pudo;Locker + Click&Collect;Privada;Supermarket;Barcelona;SEUR + PUDO;Lockers + Click&Collect;Private;Supermarket;Barcelona;Seur Lockers Caprabo Sant + Caprabo Sant Marius;Carrer de Sant Màrius, 52 + Carrer de Sant Màrius, 52;8022 + 8022;;;;1 + 3;Locker + Click & Collect;1;2;2;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;7;Multiple services;4;Multiple companies, multiple services;2.47;1;High;Pudo | SEUR + Pudo | SEUR;FALSE
BAR_LOC_000919;4;PUDO;1133;P K Moviles;Carrer d'Agramunt, 8;41.410.022.379.975.000;214.642.840.233.108;480;8023;1133 + 1469 + 1653 + 2067;SEUR + Celeritas + Ctt Express + UPS;Convenience Stores;Privada;Premises;Barcelona;SEUR + Celeritas + CTT Express + UPS;Convenience stores;Private;Premises;Barcelona;P K Moviles + P.K Moviles + P.K Moviles + Pk Moviles;Carrer d'Agramunt, 8 + Carrer d'Agramunt, 10 + Carrer d'Agramunt, 8 + Carrer d'Agramunt, 8 -10;8023 + 8023 + 8023 + 8023;;;;7 + 7 + 7 + 7;Convenience Store + Convenience Store + Convenience Store + Convenience Store;1;4;4;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;21.11;2;Medium;Celeritas | Ctt Express | SEUR | UPS + Celeritas | Ctt Express | SEUR | UPS + Celeritas | Ctt Express | SEUR | UPS + Celeritas | Ctt Express | SEUR | UPS;FALSE
BAR_LOC_000926;2;PUDO;1147;Estanc 114;C/ de Travessera de Dalt, 6;4.140.842.325.616.390;21.515.486.273.034.400;240;8024;1147 + 2074;SEUR + UPS;Convenience Stores;Privada;Premises;Barcelona;SEUR + UPS;Convenience stores;Private;Premises;Barcelona;Estanc 114 + Rafia Mobils;C/ de Travessera de Dalt, 6 + C/ de Travessera de Dalt, 6;8024 + 8024;;;;7 + 7;Convenience Store + Convenience Store;1;2;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;16.13;2;Medium;SEUR | UPS + SEUR | UPS;FALSE
BAR_LOC_000927;3;PUDO;1148;Seur Lockers Saba Hospital;Carrer del Mas Casanovas, 74;4.141.418.528.117.240;21.718.060.849.535.200;300;8025;1148 + 2081 + 2209;SEUR + UPS + Pudo;Locker + Convenience Stores + Click&Collect;Privada;Parking;Barcelona;SEUR + UPS + PUDO;Lockers + Convenience stores + Click&Collect;Private;Parking;Barcelona;Seur Lockers Saba Hospital + P Taquilla Saba Hos De San Pau + Saba Hospital De San Pau;Carrer del Mas Casanovas, 74 + Carrer del Mas Casanovas, 74 + Carrer del Mas Casanovas, Hospital Sant Pau, 74;8025 + 8025 + 8025;;;;1 + 7 + 3;Locker + Convenience Store + Click & Collect;1;3;3;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;7;Multiple services;4;Multiple companies, multiple services;12.9;1;High;Pudo | SEUR | UPS + Pudo | SEUR | UPS + Pudo | SEUR | UPS;FALSE
BAR_LOC_000934;2;PUDO;1156;Seur Lockers Caprabo Sicil;C/ de Sicília, 406;4.140.675.062.124.290;216.709.199.066.455;180;8025;1156 + 2208;SEUR + Pudo;Locker + Click&Collect;Privada;Supermarket;Barcelona;SEUR + PUDO;Lockers + Click&Collect;Private;Supermarket;Barcelona;Seur Lockers Caprabo Sicil + Sup. Caprabo Sicilia;C/ de Sicília, 406 + C/ de Sicília, 406-408;8025 + 8025;;;;1 + 3;Locker + Click & Collect;1;2;2;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;7;Multiple services;4;Multiple companies, multiple services;4.25;1;High;Pudo | SEUR + Pudo | SEUR;FALSE
BAR_LOC_000939;2;PUDO;1163;Seur Lockers Ipk Creu Roja;Carrer de Còrsega, 643;414.104.557.012.344;2.176.932.661.525.480;180;8025;1163 + 2077;SEUR + UPS;Locker + Convenience Stores;Privada;Parking;Barcelona;SEUR + UPS;Lockers + Convenience stores;Private;Parking;Barcelona;Seur Lockers Ipk Creu Roja + P Taquilla Intpkg Creu Roja;Carrer de Còrsega, 643 + Carrer de Còrsega, 643;8025 + 8025;;;;1 + 7;Locker + Convenience Store;1;2;2;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;7;Multiple services;4;Multiple companies, multiple services;9.94;1;High;SEUR | UPS + SEUR | UPS;FALSE
BAR_LOC_000944;2;PUDO;1175;Ahad Moviles;Carrer de Garcilaso, 203;4.142.369.968.176.910;21.802.097.861.983.000;240;8027;1175 + 1686;SEUR + Ctt Express;Convenience Stores;Privada;Premises;Barcelona;SEUR + CTT Express;Convenience stores;Private;Premises;Barcelona;Ahad Moviles + Carniceria Amor De Reyes;Carrer de Garcilaso, 203 + Carrer de Garcilaso, 203;8027 + 8027;;;;7 + 7;Convenience Store + Convenience Store;1;2;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;29.71;2;Medium;Ctt Express | SEUR + Ctt Express | SEUR;FALSE
BAR_LOC_000946;2;PUDO;1177;Seur Lockers Lidl Tolosa;C. de las Navas de Tolosa, 318;4.141.813.348.975.740;218.446.427.785.652;180;8027;1177 + 2174;SEUR + Pudo;Locker + Click&Collect;Privada;Supermarket;Barcelona;SEUR + PUDO;Lockers + Click&Collect;Private;Supermarket;Barcelona;Seur Lockers Lidl Tolosa + Lidl Navas De Tolosa;C. de las Navas de Tolosa, 318 + C. de las Navas de Tolosa, 318;8027 + 8027;;;;1 + 3;Locker + Click & Collect;1;2;2;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;7;Multiple services;4;Multiple companies, multiple services;3.58;1;High;Pudo | SEUR + Pudo | SEUR;FALSE
BAR_LOC_000950;2;PUDO;1182;Estanc 319;Carrer de Galileu, 268;4.138.405.698.483.880;2.132.720.138.678.490;240;8028;1182 + 1487;SEUR + Celeritas;Convenience Stores;Privada;Premises;Barcelona;SEUR + Celeritas;Convenience stores;Private;Premises;Barcelona;Estanc 319 + Estanco;Carrer de Galileu, 268 + Carrer de Galileu, 268;8028 + 8028;;;;7 + 7;Convenience Store + Convenience Store;1;2;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;11.43;1;High;Celeritas | SEUR + Celeritas | SEUR;FALSE
BAR_LOC_000953;2;PUDO;1186;Seur Lockers Rosistirem Ra;Rambla del Brasil, 40;413.782.726.634.947;2.130.045.832.712.350;180;8028;1186 + 2187;SEUR + Pudo;Locker + Click&Collect;Privada;Premises;Barcelona;SEUR + PUDO;Lockers + Click&Collect;Private;Premises;Barcelona;Seur Lockers Rosistirem Ra + FloristerãA Rosistirem Ii Rambla Brasil;Rambla del Brasil, 40 + Rambla del Brasil, 40 Bis, Local 3;8028 + 8028;;;;1 + 3;Locker + Click & Collect;1;2;2;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;7;Multiple services;4;Multiple companies, multiple services;14.41;1;High;Pudo | SEUR + Pudo | SEUR;FALSE
BAR_LOC_000956;2;PUDO;1192;Seur Lockers Tarradellas 3;Av. de Josep Tarradellas, 46;41.384.022.039.967.400;214.280.511.903.688;180;8029;1192 + 2105;SEUR + UPS;Locker + Convenience Stores;Privada;Premises + Parking;Barcelona;SEUR + UPS;Lockers + Convenience stores;Private;Premises + Parking;Barcelona;Seur Lockers Tarradellas 3 + P Taquilla Saba Tarradellas 3;Av. de Josep Tarradellas, 46 + Av. de Josep Tarradellas, 46;8029 + 8029;;;;1 + 7;Locker + Convenience Store;1;2;2;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;7;Multiple services;4;Multiple companies, multiple services;6.45;1;High;SEUR | UPS + SEUR | UPS;FALSE
BAR_LOC_000957;2;PUDO;1194;Seur Lockers Caprabo Comte;Carrer del Comte Borrell, 218;413.864.942.286.439;2.151.048.066.199.500;180;8029;1194 + 2109;SEUR + UPS;Locker + Convenience Stores;Privada;Supermarket;Barcelona;SEUR + UPS;Lockers + Convenience stores;Private;Supermarket;Barcelona;Seur Lockers Caprabo Comte + P Taquilla Caprabo C Borrell;Carrer del Comte Borrell, 218 + Carrer del Comte Borrell, 218;8029 + 8029;;;;1 + 7;Locker + Convenience Store;1;2;2;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;7;Multiple services;4;Multiple companies, multiple services;17.9;2;Medium;SEUR | UPS + SEUR | UPS;FALSE
BAR_LOC_000958;2;PUDO;1196;Seur Lockers Caprabo Diago;Av. Diagonal, 545;413.899.922.865.642;2.135.148.148.577.200;180;8029;1196 + 2110;SEUR + UPS;Locker + Convenience Stores;Privada;Supermarket;Barcelona;SEUR + UPS;Lockers + Convenience stores;Private;Supermarket;Barcelona;Seur Lockers Caprabo Diago + P Taquilla Caprabo Diagonal;Av. Diagonal, 545 + Av. Diagonal, 545;8029 + 8029;;;;1 + 7;Locker + Convenience Store;1;2;2;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;7;Multiple services;4;Multiple companies, multiple services;19.68;2;Medium;SEUR | UPS + SEUR | UPS;FALSE
