ID,Company,Type,Infrastructure,Type Infrastructure,City,Zip Code,Location,Address,Latitude,Longitude,Company_raw,Type_raw,Infrastructure_raw,Type Infrastructure_raw,City_raw,Location_raw,Address_raw,Zip Code_raw,Import_Source,Import_Classification,Data_Quality_Flag
1213,SEUR,Convenience Stores,Privada,Premises,Barcelona,8030,Papeleria Hnos Bertran,"Carrer de l'Estadella, 72",41.4356131660795,2.20561780720074,SEUR,Convenience stores,Private,Premises,Barcelona,Papeleria Hnos Bertran,"Carrer de l'Estadella, 72",8030,,,
1214,SEUR,Convenience Stores,Privada,Premises,Barcelona,8031,Los Pirineos,"Carrer del Dr. Letamendi, 18",41.4350813703512,2.15980101835569,SEUR,Convenience stores,Private,Premises,Barcelona,Los Pirineos,"Carrer del Dr. Letamendi, 18",8031,,,
1215,SEUR,Convenience Stores,Privada,Premises,Barcelona,8031,Areavape Horta,"Plaça d'Eivissa, 21",41.4304905165483,2.16128463084254,SEUR,Convenience stores,Private,Premises,Barcelona,Areavape Horta,"Plaça d'Eivissa, 21",8031,,,
1216,SEUR,Convenience Stores,Privada,Premises,Barcelona,8031,Sauc Salut,"Carrer de Cartellà, 93",41.4287820272968,2.17000994443068,SEUR,Convenience stores,Private,Premises,Barcelona,Sauc Salut,"Carrer de Cartellà, 93",8031,,,
1217,SEUR,Convenience Stores,Privada,Premises,Barcelona,8031,Data Locutorio,"Carrer del Nil, 8",41.4348636688564,2.17191186379589,SEUR,Convenience stores,Private,Premises,Barcelona,Data Locutorio,"Carrer del Nil, 8",8031,,,
1218,SEUR,Locker,Privada,Supermarket,Barcelona,8031,Seur Lockers Caprabo Carte,"Carrer de Cartellà, 87",41.428469482309,2.17035068794139,SEUR,Lockers,Private,Supermarket,Barcelona,Seur Lockers Caprabo Carte,"Carrer de Cartellà, 87",8031,,,
1219,SEUR,Convenience Stores,Privada,Kiosk,Barcelona,8031,Quiosco,"Pg. d'Urrutia, 92",41.434923487832,2.16969266071855,SEUR,Convenience stores,Private,Kiosk,Barcelona,Quiosco,"Pg. d'Urrutia, 92",8031,,,
1220,SEUR,Locker,Privada,Parking,Barcelona,8031,Seur Lockers Pki Mercat De,"Carrer de Miquel Ferrà, 2",41.4304334524243,2.17300003146569,SEUR,Lockers,Private,Parking,Barcelona,Seur Lockers Pki Mercat De,"Carrer de Miquel Ferrà, 2",8031,,,
1221,SEUR,Convenience Stores,Privada,Premises,Barcelona,8031,Imprimax,"Carrer de Pitàgores, 1",41.4282036957902,2.16510326314862,SEUR,Convenience stores,Private,Premises,Barcelona,Imprimax,"Carrer de Pitàgores, 1",8031,,,
1222,SEUR,Convenience Stores,Privada,Premises,Barcelona,8032,Paraaso Movil,"Passeig de la Mare de Déu del Coll, 160",41.4213896291871,2.14960760498174,SEUR,Convenience stores,Private,Premises,Barcelona,Paraaso Movil,"Passeig de la Mare de Déu del Coll, 160",8032,,,
1223,SEUR,Convenience Stores,Privada,Premises,Barcelona,8032,Kamay Centro De Uã±As Y Es,"Carrer de la Conca de Tremp, 29",41.4233091082287,2.15580070321204,SEUR,Convenience stores,Private,Premises,Barcelona,Kamay Centro De Uã±As Y Es,"Carrer de la Conca de Tremp, 29",8032,,,
1224,SEUR,Convenience Stores,Privada,Premises,Barcelona,8032,Copies Mil,"Carrer dels Periodistes, 7",41.42205207432,2.1745433466637,SEUR,Convenience stores,Private,Premises,Barcelona,Copies Mil,"Carrer dels Periodistes, 7",8032,,,
1225,SEUR,Convenience Stores,Privada,Premises,Barcelona,8032,Shabeem Movil,"C. de Lisboa, 26",41.4298212370272,2.15802680570459,SEUR,Convenience stores,Private,Premises,Barcelona,Shabeem Movil,"C. de Lisboa, 26",8032,,,
1226,SEUR,Convenience Stores,Privada,Premises,Barcelona,8032,Mobile Tech.,"Carrer d'Horta, 67",41.4314624766127,2.1600980926818,SEUR,Convenience stores,Private,Premises,Barcelona,Mobile Tech.,"Carrer d'Horta, 67",8032,,,
1227,SEUR,Convenience Stores,Privada,Premises,Barcelona,8032,Tienda De Moviles,"Carrer de Sigüenza, 8",41.4250647816754,2.15571623555419,SEUR,Convenience stores,Private,Premises,Barcelona,Tienda De Moviles,"Carrer de Sigüenza, 8",8032,,,
1228,SEUR,Convenience Stores,Privada,Premises,Barcelona,8032,Tangerino Mobils.,"Carrer de Dante Alighieri, 150",41.4260551345636,2.15379110703589,SEUR,Convenience stores,Private,Premises,Barcelona,Tangerino Mobils.,"Carrer de Dante Alighieri, 150",8032,,,
1229,SEUR,Convenience Stores,Privada,Premises,Barcelona,8033,Gs Envios Avenida Rasos,"Av. dels Rasos de Peguera, 11",41.4615085311239,2.17828429076,SEUR,Convenience stores,Private,Premises,Barcelona,Gs Envios Avenida Rasos,"Av. dels Rasos de Peguera, 11",8033,,,
1230,SEUR,Convenience Stores,Privada,Premises,Barcelona,8033,Bazar Saith,"Carrer de Finestrelles, 52",41.4524605273935,2.19059886379787,SEUR,Convenience stores,Private,Premises,Barcelona,Bazar Saith,"Carrer de Finestrelles, 52",8033,,,
1231,SEUR,Convenience Stores,Privada,Premises,Barcelona,8033,Estanc 314,"Carrer de la Mare de Déu de Lorda, 17",41.4510828077192,2.19142486066222,SEUR,Convenience stores,Private,Premises,Barcelona,Estanc 314,"Carrer de la Mare de Déu de Lorda, 17",8033,,,
1232,SEUR,Convenience Stores,Privada,Premises,Barcelona,8033,Traddy Coaliment,"Torrent de Tapioles, 25",41.4636130700985,2.18356469822826,SEUR,Convenience stores,Private,Premises,Barcelona,Traddy Coaliment,"Torrent de Tapioles, 25",8033,,,
1233,SEUR,Convenience Stores,Privada,Supermarket,Barcelona,8034,Seur Caprabo Senillosa,"Pje. de Senillosa, 8",41.3956531203362,2.1246377177827,SEUR,Convenience stores,Private,Supermarket,Barcelona,Seur Caprabo Senillosa,"Pje. de Senillosa, 8",8034,,,
1234,SEUR,Locker,Privada,Parking,Barcelona,8034,Seur Lockers Saba Clinic,"Passeig de Manuel Girona, 29",41.3914190668057,2.12346826508529,SEUR,Lockers,Private,Parking,Barcelona,Seur Lockers Saba Clinic,"Passeig de Manuel Girona, 29",8034,,,
1235,SEUR,Convenience Stores,Privada,Premises,Barcelona,8034,Paper Groc,"C. del Sagrado Corazón, 19",41.4006227598816,2.11932426392769,SEUR,Convenience stores,Private,Premises,Barcelona,Paper Groc,"C. del Sagrado Corazón, 19",8034,,,
1236,SEUR,Locker,Privada,Parking,Barcelona,8034,Seur Lockers Pki Upc Campu,"C. de Jorge Girona, 29",41.3890402144299,2.11424121717037,SEUR,Lockers,Private,Parking,Barcelona,Seur Lockers Pki Upc Campu,"C. de Jorge Girona, 29",8034,,,
1237,SEUR,Convenience Stores,Privada,Premises,Barcelona,8034,Alfambra,"Carrer de l'Alfambra, 16",41.3869231337195,2.11256150505865,SEUR,Convenience stores,Private,Premises,Barcelona,Alfambra,"Carrer de l'Alfambra, 16",8034,,,
1238,SEUR,Locker,Privada,Parking,Barcelona,8034,Seur Lockers Pki Upc Campu,"C. de Jorge Girona, 29",41.3889758197704,2.11428413016159,SEUR,Lockers,Private,Parking,Barcelona,Seur Lockers Pki Upc Campu,"C. de Jorge Girona, 29",8034,,,
1239,SEUR,Locker,Privada,Premises,Barcelona,8034,Estanco Alro,"C/ del Dr. Ferrán, 24",41.3908411064694,2.12436824768227,SEUR,Lockers,Private,Premises,Barcelona,Estanco Alro,"C/ del Dr. Ferrán, 24",8034,,,
1240,SEUR,Convenience Stores,Privada,Premises,Barcelona,8034,Mister Movil,"C. de Judea, 3",41.4248953086665,2.14065554623263,SEUR,Convenience stores,Private,Premises,Barcelona,Mister Movil,"C. de Judea, 3",8034,,,
1241,SEUR,Convenience Stores,Privada,Premises,Barcelona,8034,Ferreteria Fecra,"Carrer d'Arenys, 32",41.422072653647,2.14342547458793,SEUR,Convenience stores,Private,Premises,Barcelona,Ferreteria Fecra,"Carrer d'Arenys, 32",8034,,,
1242,SEUR,Convenience Stores,Privada,Supermarket,Barcelona,8034,Supermercado Benlliure,"C. de Benlliure, 19",41.4316910097177,2.14187900073627,SEUR,Convenience stores,Private,supermarket,Barcelona,Supermercado Benlliure,"C. de Benlliure, 19",8034,,,
1243,SEUR,Convenience Stores,Privada,Premises,Barcelona,8036,Tinta Color,"Carrer d'Aribau, 114",41.3908762235992,2.15650193458312,SEUR,Convenience stores,Private,Premises,Barcelona,Tinta Color,"Carrer d'Aribau, 114",8036,,,
1244,SEUR,Locker,Privada,Parking,Barcelona,8036,Seur Lockers Parking Saba,"Carrer de Londres, 56",41.3911860252767,2.14774350505909,SEUR,Lockers,Private,Parking,Barcelona,Seur Lockers Parking Saba,"Carrer de Londres, 56",8036,,,
1245,SEUR,Locker,Privada,Parking,Barcelona,8036,Seur Lockers Pki Provenca,"C. de Provença, 165",41.3904127213441,2.15534027809434,SEUR,Lockers,Private,Parking,Barcelona,Seur Lockers Pki Provenca,"C. de Provença, 165",8036,,,
1246,SEUR,Convenience Stores,Privada,Premises,Barcelona,8036,Clinic Techonologic Casan,"Carrer de Casanova, 189",41.3930384327806,2.14879201476112,SEUR,Convenience stores,Private,Premises,Barcelona,Clinic Techonologic Casan,"Carrer de Casanova, 189",8036,,,
1247,SEUR,Convenience Stores,Privada,Premises,Barcelona,8036,Mahi Mobile,"Carrer de Buenos Aires, 44",41.3927363172518,2.14746370634219,SEUR,Convenience stores,Private,Premises,Barcelona,Mahi Mobile,"Carrer de Buenos Aires, 44",8036,,,
1248,SEUR,Convenience Stores,Privada,Premises,Barcelona,8036,Maa Moviles,"C. de Muntaner, 125",41.3905482064282,2.15471933295487,SEUR,Convenience stores,Private,Premises,Barcelona,Maa Moviles,"C. de Muntaner, 125",8036,,,
1249,SEUR,Locker,Privada,Parking,Barcelona,8036,Lockers Parking Saba Hospi,Plaza del Doctor Duran i Reynals,41.3911709767611,2.15189726479189,SEUR,Lockers,Private,Parking,Barcelona,Lockers Parking Saba Hospi,Plaza del Doctor Duran i Reynals,8036,,,
1250,SEUR,Convenience Stores,Privada,Kiosk,Barcelona,8036,Open Super Fresco,"Carrer del Rosselló, 145",41.3887420773239,2.15065049111259,SEUR,Convenience stores,Private,Kiosk,Barcelona,Open Super Fresco,"Carrer del Rosselló, 145",8036,,,
1251,SEUR,Convenience Stores,Privada,Kiosk,Barcelona,8036,I-Mobile,"Carrer de Casanova, 119",41.3880247808657,2.15529020537832,SEUR,Convenience stores,Private,Kiosk,Barcelona,I-Mobile,"Carrer de Casanova, 119",8036,,,
1252,SEUR,Locker,Privada,Supermarket,Barcelona,8037,Seur Lockers Caprabo Baile,"Carrer de Bailèn, 161",41.4005565463856,2.16581102000115,SEUR,Lockers,Private,Supermarket,Barcelona,Seur Lockers Caprabo Baile,"Carrer de Bailèn, 161",8037,,,
1253,SEUR,Convenience Stores,Privada,Premises,Barcelona,8037,Estanc 160 Barcelona,"Pg. de St. Joan, 151",41.4020416540506,2.16573872882988,SEUR,Convenience stores,Private,Premises,Barcelona,Estanc 160 Barcelona,"Pg. de St. Joan, 151",8037,,,
1254,SEUR,Locker,Privada,Parking,Barcelona,8037,Seur Lockers Pkn Saba Pau,"C. de Pau Claris, 174",41.3957897166473,2.16365934729735,SEUR,Lockers,Private,Parking,Barcelona,Seur Lockers Pkn Saba Pau,"C. de Pau Claris, 174",8037,,,
1255,SEUR,Locker,Privada,Service Station,Barcelona,8038,Seur Lockers Galp Pz Cerda,"Pg. de la Zona Franca, 221",41.3629394442068,2.13698609249662,SEUR,Lockers,Private,Service Station,Barcelona,Seur Lockers Galp Pz Cerda,"Pg. de la Zona Franca, 221",8038,,,
1256,SEUR,Convenience Stores,Privada,Premises,Barcelona,8038,Estanco Mare De Deu,"Carrer de la Mare de Déu de Port, 321",41.3615744257498,2.13964787366946,SEUR,Convenience stores,Private,Premises,Barcelona,Estanco Mare De Deu,"Carrer de la Mare de Déu de Port, 321",8038,,,
1257,SEUR,Locker,Privada,Premises,Barcelona,8038,Seur Lockers Electro Outle,"C/ de los Altos Hornos, 78",41.3594220535593,2.14187429110972,SEUR,Lockers,Private,Premises,Barcelona,Seur Lockers Electro Outle,"C/ de los Altos Hornos, 78",8038,,,
1258,SEUR,Convenience Stores,Privada,Premises,Barcelona,8038,Toner Zona Franca,"C/ de los Altos Hornos, 73",41.359587493794,2.14166947681194,SEUR,Convenience stores,Private,Premises,Barcelona,Toner Zona Franca,"C/ de los Altos Hornos, 73",8038,,,
1259,SEUR,Convenience Stores,Privada,Premises,Barcelona,8038,Sea Turtle Home,"Carrer de la Mineria, 54",41.3670092818913,2.14011919079463,SEUR,Convenience stores,Private,Premises,Barcelona,Sea Turtle Home,"Carrer de la Mineria, 54",8038,,,
1260,SEUR,Convenience Stores,Privada,Premises,Barcelona,8038,Estanco Zona Franca 295,"Carrer de la Foneria, 25",41.3605308308581,2.1375707581096,SEUR,Convenience stores,Private,Premises,Barcelona,Estanco Zona Franca 295,"Carrer de la Foneria, 25",8038,,,
1261,SEUR,Locker,Privada,Mall,Barcelona,8039,Seur Lockers Maremagnum,"Moll d'Espanya, 5",41.3752205069295,2.18288418922067,SEUR,Lockers,Private,Mall,Barcelona,Seur Lockers Maremagnum,"Moll d'Espanya, 5",8039,,,
1262,SEUR,Lsp Pudos,Privada,Logistics Center,Barcelona,8004,Centro Logístico Seur,"Av. del Paral·lel, 173",41.3214941077662,2.1422713573357,SEUR,LSP PUDOs,Private,Logistics center,Barcelona,Centro Logístico Seur,"Av. del Paral·lel, 173",8004,,,
1263,SEUR,Lsp Pudos,Privada,Premises,Barcelona,8820,Seur Pickup Parcelshop,"Carrer Cal Fernando, 25",41.3199565480038,2.1368567192355,SEUR,LSP PUDOs,Private,Premises,Barcelona,Seur Pickup Parcelshop,"Carrer Cal Fernando, 25",8820,,,
1264,SEUR,Lsp Pudos,Privada,Logistics Center,Barcelona,8040,Centro Logístico Seur,"Carrer de l'Atlàntic, 124-126",41.3289671512117,2.14137047311114,SEUR,LSP PUDOs,Private,Logistics center,Barcelona,Centro Logístico Seur,"Carrer de l'Atlàntic, 124-126",8040,,,
1265,SEUR,Locker,Privada,Service Station,Barcelona,8930,Seur Locker Cepsa Forum,C/ de Llull S/N,41.402783492944,2.20423767031425,SEUR,Lockers,Private,Service Station,Barcelona,Seur Locker Cepsa Forum,C/ de Llull S/N,8930,,,
1266,SEUR,Convenience Stores,Privada,Premises,Barcelona,8930,Estanco 5,"Avinguda de la Platja, 22",41.4273956058841,2.22522938540414,SEUR,Convenience stores,Private,Premises,Barcelona,Estanco 5,"Avinguda de la Platja, 22",8930,,,
1267,SEUR,Convenience Stores,Privada,Premises,Barcelona,8930,Anroled,"Carrer de Mossèn Cinto Verdaguer, 13",41.4313139830571,2.21957820059502,SEUR,Convenience stores,Private,Premises,Barcelona,Anroled,"Carrer de Mossèn Cinto Verdaguer, 13",8930,,,
1268,SEUR,Locker,Privada,Parking,Barcelona,8930,Seur Locker Bsm Placa For,"Av. de Eduard Maristany, 4",41.4134449585788,2.22128488207995,SEUR,Lockers,Private,Parking,Barcelona,Seur Locker Bsm Placa For,"Av. de Eduard Maristany, 4",8930,,,
1269,SEUR,Locker,Privada,Service Station,Barcelona,8930,Seur Locker Galp Adria B,Carrer de Zorrilla SN,41.4276674561254,2.21034141228441,SEUR,Lockers,Private,Service Station,Barcelona,Seur Locker Galp Adria B,Carrer de Zorrilla SN,8930,,,
1270,SEUR,Locker,Privada,Premises,Barcelona,8930,Seur Locker Gs Envios Bad,"Av. de Juán XXIII, 8",41.4332792740725,2.21709040640723,SEUR,Lockers,Private,Premises,Barcelona,Seur Locker Gs Envios Bad,"Av. de Juán XXIII, 8",8930,,,
1271,SEUR,Convenience Stores,Privada,Premises,Barcelona,8901,Tabacs Estanc Rambla,"Rambla Just Oliveras, 67",41.3633391580852,2.09999236604784,SEUR,Convenience stores,Private,Premises,Barcelona,Tabacs Estanc Rambla,"Rambla Just Oliveras, 67",8901,,,
1272,SEUR,Locker,Privada,Supermarket,Barcelona,8901,Seur Locker Caprabo Bar,"Av. de Josep Tarradellas i Joan, 180",41.3641763956139,2.10430202454698,SEUR,Lockers,Private,Supermarket,Barcelona,Seur Locker Caprabo Bar,"Av. de Josep Tarradellas i Joan, 180",8901,,,
1273,SEUR,Convenience Stores,Privada,Premises,Barcelona,8901,Recambios Cazorla,"Carrer Bellavista, 33",41.361943867867,2.09641959400046,SEUR,Convenience stores,Private,Premises,Barcelona,Recambios Cazorla,"Carrer Bellavista, 33",8901,,,
1274,SEUR,Convenience Stores,Privada,Premises,Barcelona,8901,La Copi Hospitalet,"Carrer de Vilumara, 6",41.3614123906206,2.10483118269024,SEUR,Convenience stores,Private,Premises,Barcelona,La Copi Hospitalet,"Carrer de Vilumara, 6",8901,,,
1275,SEUR,Convenience Stores,Privada,Premises,Barcelona,8901,Techno Claus,"Av. de Josep Tarradellas i Joan, 164",41.3643803716204,2.10677310080934,SEUR,Convenience stores,Private,Premises,Barcelona,Techno Claus,"Av. de Josep Tarradellas i Joan, 164",8901,,,
1276,SEUR,Convenience Stores,Privada,Premises,Barcelona,8901,Re Emocio Art,"Carrer de Barcelona, 116",41.3603826819799,2.09805166140987,SEUR,Convenience stores,Private,Premises,Barcelona,Re Emocio Art,"Carrer de Barcelona, 116",8901,,,
1277,SEUR,Locker,Privada,Supermarket,Barcelona,8901,Seur Locker Lidl Hospital,"Carrer d'Enric Prat de la Riba, 168, 170",41.3617496050269,2.10700650811072,SEUR,Lockers,Private,Supermarket,Barcelona,Seur Locker Lidl Hospital,"Carrer d'Enric Prat de la Riba, 168, 170",8901,,,
1278,SEUR,Convenience Stores,Privada,Premises,Barcelona,8901,Estanco 5 Hospitalet,"Carrer d'Enric Prat de la Riba, 144",41.3626059123861,2.10858226032797,SEUR,Convenience stores,Private,Premises,Barcelona,Estanco 5 Hospitalet,"Carrer d'Enric Prat de la Riba, 144",8901,,,
1279,SEUR,Convenience Stores,Privada,Premises,Barcelona,8901,Luna Telefonia,"Carrer Josep Maria de Sagarra, 36",41.3572689990065,2.09819075605444,SEUR,Convenience stores,Private,Premises,Barcelona,Luna Telefonia,"Carrer Josep Maria de Sagarra, 36",8901,,,
1280,SEUR,Locker,Privada,Supermarket,Barcelona,8902,Seur Locker Lidl Hospital,"Carrer d'Amadeu Torner, 60",41.3624742544492,2.12275730963228,SEUR,Lockers,Private,Supermarket,Barcelona,Seur Locker Lidl Hospital,"Carrer d'Amadeu Torner, 60",8902,,,
1281,SEUR,Convenience Stores,Privada,Premises,Barcelona,8902,Peloperfect,"Carrer del Comerç, 72",41.3641479512748,2.12672559126485,SEUR,Convenience stores,Private,Premises,Barcelona,Peloperfect,"Carrer del Comerç, 72",8902,,,
1282,SEUR,Convenience Stores,Privada,Premises,Barcelona,8902,Xicmun Hospitalet,"Carrer Muns, 5",41.365816646767,2.12684201809649,SEUR,Convenience stores,Private,Premises,Barcelona,Xicmun Hospitalet,"Carrer Muns, 5",8902,,,
1283,SEUR,Convenience Stores,Privada,Premises,Barcelona,8902,Europa Fira Moviles Y Loc,"Carrer de Natzaret, 40",41.3595417504786,2.12578826166079,SEUR,Convenience stores,Private,Premises,Barcelona,Europa Fira Moviles Y Loc,"Carrer de Natzaret, 40",8902,,,
1284,SEUR,Locker,Privada,Supermarket,Barcelona,8902,Seur Locker Caprabo Santa,"Carrer Santa Eulàlia, 51",41.3672718532232,2.12888507859336,SEUR,Lockers,Private,supermarket,Barcelona,Seur Locker Caprabo Santa,"Carrer Santa Eulàlia, 51",8902,,,
1285,SEUR,Locker,Privada,Premises,Barcelona,8903,Seur Locker Suramericana,"Rambla Catalana, 75",41.3700785812733,2.1234946602113,SEUR,Lockers,Private,Premises,Barcelona,Seur Locker Suramericana,"Rambla Catalana, 75",8903,,,
1286,SEUR,Locker,Privada,Premises,Barcelona,8903,Seur Locker Buena Tinta S,"C. de Santiago Apóstol, 81",41.3695794893867,2.12497454852438,SEUR,Lockers,Private,Premises,Barcelona,Seur Locker Buena Tinta S,"C. de Santiago Apóstol, 81",8903,,,
1287,SEUR,Convenience Stores,Privada,Premises,Barcelona,8903,Gs Envios Holanda,"C/ de Holanda, 50",41.3697064132933,2.12544965800109,SEUR,Convenience stores,Private,Premises,Barcelona,Gs Envios Holanda,"C/ de Holanda, 50",8903,,,
1288,SEUR,Locker,Privada,Premises,Barcelona,8903,Seur Locker Gs Envios Rie,"Carrer de la Riera Blanca, 118",41.3715695222988,2.12756811654585,SEUR,Lockers,Private,Premises,Barcelona,Seur Locker Gs Envios Rie,"Carrer de la Riera Blanca, 118",8903,,,
1289,SEUR,Locker,Privada,Premises,Barcelona,8903,Seur Locker Goldan Alimen,"Carrer de la Riera Blanca, 146",41.3708444048497,2.12897287182107,SEUR,Lockers,Private,Premises,Barcelona,Seur Locker Goldan Alimen,"Carrer de la Riera Blanca, 146",8903,,,
1290,SEUR,Locker,Privada,Service Station,Barcelona,8903,Seur Locker E.S. Galp Co,"Collblanc K, 14",41.3760755741852,2.12086000076056,SEUR,Lockers,Private,Service Station,Barcelona,Seur Locker E.S. Galp Co,"Collblanc K, 14",8903,,,
1291,SEUR,Convenience Stores,Privada,Premises,Barcelona,8904,Animalades,"Carrer de Pujós, 27",41.3734813857767,2.1186586385152,SEUR,Convenience stores,Private,Premises,Barcelona,Animalades,"Carrer de Pujós, 27",8904,,,
1292,SEUR,Convenience Stores,Privada,Premises,Barcelona,8904,Mobile Experts,"Avinguda del Torrent Gornal, 68",41.3722614826758,2.11404578188143,SEUR,Convenience stores,Private,Premises,Barcelona,Mobile Experts,"Avinguda del Torrent Gornal, 68",8904,,,
1293,SEUR,Convenience Stores,Privada,Premises,Barcelona,8904,Art Y Crafts,"Carrer Farnés, 8",41.3755615864812,2.1165207504873,SEUR,Convenience stores,Private,Premises,Barcelona,Art Y Crafts,"Carrer Farnés, 8",8904,,,
1294,SEUR,Convenience Stores,Privada,Premises,Barcelona,8904,Gs Envios Cl Mas,"C Mas, 81",41.3714629869259,2.11992205472198,SEUR,Convenience stores,Private,Premises,Barcelona,Gs Envios Cl Mas,"C Mas, 81",8904,,,
1295,SEUR,Convenience Stores,Privada,Premises,Barcelona,8905,Gs Envios Ingeniero Monc,"C/ Ing. Moncunill, 54",41.3712055596903,2.10970885335691,SEUR,Convenience stores,Private,Premises,Barcelona,Gs Envios Ingeniero Monc,"C/ Ing. Moncunill, 54",8905,,,
1296,SEUR,Convenience Stores,Privada,Premises,Barcelona,8905,Movil I Portatil,"Av. de la Primavera, 130",41.3724117929231,2.10685020616907,SEUR,Convenience stores,Private,Premises,Barcelona,Movil I Portatil,"Av. de la Primavera, 130",8905,,,
1297,SEUR,Convenience Stores,Privada,Premises,Barcelona,8905,Sugehos Sl,"C/ Ing. Moncunill, 11",41.3720494625813,2.11135796101675,SEUR,Convenience stores,Private,Premises,Barcelona,Sugehos Sl,"C/ Ing. Moncunill, 11",8905,,,
1298,SEUR,Convenience Stores,Privada,Premises,Barcelona,8905,Globalexs Paqueteria,"Carrer Almería, 8",41.3693276421947,2.11584696417613,SEUR,Convenience stores,Private,Premises,Barcelona,Globalexs Paqueteria,"Carrer Almería, 8",8905,,,
1299,SEUR,Convenience Stores,Privada,Premises,Barcelona,8906,Estanco Andorra 13,"Carrer d'Andorra, 13",41.3696965782682,2.09996718296666,SEUR,Convenience stores,Private,Premises,Barcelona,Estanco Andorra 13,"Carrer d'Andorra, 13",8906,,,
1300,SEUR,Convenience Stores,Privada,Premises,Barcelona,8906,Gs Envios Severo Ochoa,"Av. Severo Ochoa, 127",41.3716509672585,2.10327396061486,SEUR,Convenience stores,Private,Premises,Barcelona,Gs Envios Severo Ochoa,"Av. Severo Ochoa, 127",8906,,,
1301,SEUR,Locker,Privada,Premises,Barcelona,8906,Seur Locker Trasteros Can,"C. Molino, 20",41.3680987535236,2.10198801694492,SEUR,Lockers,Private,Premises,Barcelona,Seur Locker Trasteros Can,"C. Molino, 20",8906,,,
1302,SEUR,Convenience Stores,Privada,Premises,Barcelona,8906,Libreria Cuca,"Carrer de Miralta, 1",41.3662714422522,2.08899697082777,SEUR,Convenience stores,Private,Premises,Barcelona,Libreria Cuca,"Carrer de Miralta, 1",8906,,,
1303,SEUR,Convenience Stores,Privada,Premises,Barcelona,8906,Animon Petshop,"Av. de Tomás Giménez, 58",41.3740360530452,2.10457505340789,SEUR,Convenience stores,Private,Premises,Barcelona,Animon Petshop,"Av. de Tomás Giménez, 58",8906,,,
1304,SEUR,Convenience Stores,Privada,Premises,Barcelona,8906,Aziz Locutorio,"C. de Churruca, 31",41.3760417142422,2.1008833432553,SEUR,Convenience stores,Private,Premises,Barcelona,Aziz Locutorio,"C. de Churruca, 31",8906,,,
1305,SEUR,Convenience Stores,Privada,Premises,Barcelona,8907,Multipreu,"Carrer del Prat, 22",41.3517689049318,2.10605461855744,SEUR,Convenience stores,Private,Premises,Barcelona,Multipreu,"Carrer del Prat, 22",8907,,,
1306,SEUR,Convenience Stores,Privada,Premises,Barcelona,8907,Donde Wendy Multiservicio,"Rambla de la Marina, 368",41.3536722853,2.11050490264028,SEUR,Convenience stores,Private,Premises,Barcelona,Donde Wendy Multiservicio,"Rambla de la Marina, 368",8907,,,
1307,SEUR,Locker,Privada,Service Station,Barcelona,8908,Seur Locker Galp Hospital,"Autovia De Castelldefels, Km 2, 7",41.3466896641207,2.11172479342777,SEUR,Lockers,Private,Service Station,Barcelona,Seur Locker Galp Hospital,"Autovia De Castelldefels, Km 2, 7",8908,,,
1308,SEUR,Locker,Privada,Parking,Barcelona,8908,Seur Locker Pki Justicia,"Avinguda de la Granvia de l’Hospitalet, 25",41.3618912510872,2.13240647311692,SEUR,Lockers,Private,Parking,Barcelona,Seur Locker Pki Justicia,"Avinguda de la Granvia de l’Hospitalet, 25",8908,,,
1309,Dhl,Convenience Stores,Privada,Premises,Barcelona,8001,Biz Services,"Carrer del Carme, 70",41.3812054457542,2.16779544728704,DHL,Convenience stores,Private,Premises,Barcelona,Biz Services,"Carrer del Carme, 70",8001,,,
1310,Dhl,Convenience Stores,Privada,Premises,Barcelona,8001,Estanc Bonsuccés - Tabacs.,"Carrer del Bonsuccés, 11",41.3843452872922,2.17013740792797,DHL,Convenience stores,Private,Premises,Barcelona,Estanc Bonsuccés - Tabacs.,"Carrer del Bonsuccés, 11",8001,,,
1311,Dhl,Convenience Stores,Privada,Premises,Barcelona,8001,Estanco 080139,"Rda. de Sant Antoni, 100",41.3851993334992,2.16410689365615,DHL,Convenience stores,Private,Premises,Barcelona,Estanco 080139,"Rda. de Sant Antoni, 100",8001,,,
1312,Dhl,Convenience Stores,Privada,Premises,Barcelona,8002,Unictransfers,"Carrer de la Ciutat, 13",41.3820083447238,2.17859204918974,DHL,Convenience stores,Private,Premises,Barcelona,Unictransfers,"Carrer de la Ciutat, 13",8002,,,
1313,Dhl,Convenience Stores,Privada,Premises,Barcelona,8002,Surprise World,"Carrer de la Canuda, 27",41.385026237866,2.1721751190388,DHL,Convenience stores,Private,Premises,Barcelona,Surprise World,"Carrer de la Canuda, 27",8002,,,
1314,Dhl,Convenience Stores,Privada,Premises,Barcelona,8002,Les Mercedes Mensajeria,"Ptge. de la Pau, 13",41.3790230843078,2.17781641587757,DHL,Convenience stores,Private,Premises,Barcelona,Les Mercedes Mensajeria,"Ptge. de la Pau, 13",8002,,,
1315,Dhl,Convenience Stores,Privada,Premises,Barcelona,8002,Magg Transports,"Carrer de les Moles, 11",41.3870642818277,2.17310873489282,DHL,Convenience stores,Private,Premises,Barcelona,Magg Transports,"Carrer de les Moles, 11",8002,,,
