ID,Company,Type,Infrastructure,Type Infrastructure,City,Zip Code,Location,Address,Latitude,Longitude,Company_raw,Type_raw,Infrastructure_raw,Type Infrastructure_raw,City_raw,Location_raw,Address_raw,Zip Code_raw,Import_Source,Import_Classification,Data_Quality_Flag,Record_Service_Type_Code,Record_Service_Type_Name,Type_Group_Code,Type_Group_Name,Company_Normalized,Location_Normalized,Address_Normalized,Location_Cluster_ID,Cluster_Record_Count,Cluster_Company_Count,Has_Locker,Has_PUDO,Has_Click_Collect,Has_Distribution_Center,Has_Last_Mile_Station,Has_Warehouse,Has_Convenience_Store,Has_Unknown,Cluster_Service_Type_Code,Cluster_Service_Type_Name,Cluster_Sharing_Type_Code,Cluster_Sharing_Type_Name,Cluster_Diameter_m,Cluster_Spatial_Confidence_Code,Cluster_Spatial_Confidence_Name,Cluster_Companies,Cluster_Review_Required
1930,Nacex,Convenience Stores,Privada,Premises,Barcelona,8024,Estanc Barcelona Molar,"Carrer de Pi i Margall, 39",41.4083989610157,2.16332773400871,Nacex,Convenience stores,Private,Premises,Barcelona,Estanc Barcelona Molar,"Carrer de Pi i Margall, 39",8024,,,,7,Convenience Store,1,PUDO,NACEX,ESTANC BARCELONA MOLAR,CARRER DE PI I MARGALL 39,BAR_LOC_001394,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,Nacex,False
1931,Nacex,Convenience Stores,Privada,Premises,Barcelona,8006,Tintoreria I Bugaderia Dit I Fet,"Carrer de la Gleva, 5",41.4029732436864,2.14655362155184,Nacex,Convenience stores,Private,Premises,Barcelona,Tintoreria I Bugaderia Dit I Fet,"Carrer de la Gleva, 5",8006,,,,7,Convenience Store,1,PUDO,NACEX,TINTORERIA I BUGADERIA DIT I FET,CARRER DE LA GLEVA 5,BAR_LOC_000532,2,2,True,False,False,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",39.08,3,Review,Amazon | Nacex,True
1932,Nacex,Convenience Stores,Privada,Premises,Barcelona,8026,Estanc Barcelona Nâo 242,"Carrer del Freser, 126",41.4132904141761,2.18124753332857,Nacex,Convenience stores,Private,Premises,Barcelona,Estanc Barcelona Nâº 242,"Carrer del Freser, 126",8026,,,,7,Convenience Store,1,PUDO,NACEX,ESTANC BARCELONA NAO 242,CARRER DEL FRESER 126,BAR_LOC_001066,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",49.97,3,Review,Dhl | Nacex | UPS,True
1933,Nacex,Convenience Stores,Privada,Premises,Barcelona,8041,Jabonalia Soap Shop,"Pg. Maragall, 34-36",41.4152531225765,2.18092384978513,Nacex,Convenience stores,Private,Premises,Barcelona,Jabonalia Soap Shop,"Pg. Maragall, 34-36",8041,,,,7,Convenience Store,1,PUDO,NACEX,JABONALIA SOAP SHOP,PG MARAGALL 34 36,BAR_LOC_001395,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,Nacex,False
1934,Nacex,Convenience Stores,Privada,Premises,Barcelona,8019,Best Digital Zone,"C/ de Alfonso el Magnánimo, 6",41.4144292957397,2.21793826151464,Nacex,Convenience stores,Private,Premises,Barcelona,Best Digital Zone,"C/ de Alfonso el Magnánimo, 6",8019,,,,7,Convenience Store,1,PUDO,NACEX,BEST DIGITAL ZONE,C DE ALFONSO EL MAGNANIMO 6,BAR_LOC_000186,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",44.56,3,Review,InPost | Nacex | UPS,True
1935,Nacex,Convenience Stores,Privada,Premises,Barcelona,8020,Estanc Cuevas,"Carrer del Paraguai, 17",41.4174120194471,2.20659123634224,Nacex,Convenience stores,Private,Premises,Barcelona,Estanc Cuevas,"Carrer del Paraguai, 17",8020,,,,7,Convenience Store,1,PUDO,NACEX,ESTANC CUEVAS,CARRER DEL PARAGUAI 17,BAR_LOC_000210,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",35.07,3,Review,InPost | Nacex,True
1936,Nacex,Convenience Stores,Privada,Premises,Barcelona,8041,Jm Telecomunicacions Tv Integrals,"Av. de la Mare de Déu de Montserrat, 254",41.4231163879554,2.17533081999122,Nacex,Convenience stores,Private,Premises,Barcelona,Jm Telecomunicacions Tv Integrals,"Av. de la Mare de Déu de Montserrat, 254",8041,,,,7,Convenience Store,1,PUDO,NACEX,JM TELECOMUNICACIONS TV INTEGRALS,AV DE LA MARE DE DEU DE MONTSERRAT 254,BAR_LOC_000322,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",9.73,1,High,InPost | Nacex,False
1937,Nacex,Convenience Stores,Privada,Premises,Barcelona,8027,Farmacia Tolosa Gomara,"P.o de las Acacias, 57",40.4019940351018,-3.71178785032997,Nacex,Convenience stores,Private,Premises,Barcelona,Farmacia Tolosa Gomara,"P.º de las Acacias, 57",8027,,,,7,Convenience Store,1,PUDO,NACEX,FARMACIA TOLOSA GOMARA,P O DE LAS ACACIAS 57,BAR_LOC_001396,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,Nacex,False
1938,Nacex,Convenience Stores,Privada,Premises,Barcelona,8027,Vapstoresagrera,"C. Pardo, 9",41.4273039887239,2.18214302009512,Nacex,Convenience stores,Private,Premises,Barcelona,Vapstoresagrera,"C. Pardo, 9",8027,,,,7,Convenience Store,1,PUDO,NACEX,VAPSTORESAGRERA,C PARDO 9,BAR_LOC_001069,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",8.11,1,High,Dhl | Nacex,False
1939,Nacex,Convenience Stores,Privada,Premises,Barcelona,8030,Estanc Nâo 340 Barcelona,"Rambla de l'Onze de Setembre, 66",41.4305722045681,2.19160952739264,Nacex,Convenience stores,Private,Premises,Barcelona,Estanc Nâº 340 Barcelona,"Rambla de l'Onze de Setembre, 66",8030,,,,7,Convenience Store,1,PUDO,NACEX,ESTANC NAO 340 BARCELONA,RAMBLA DE L ONZE DE SETEMBRE 66,BAR_LOC_000311,4,4,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",43.79,3,Review,Celeritas | Ctt Express | InPost | Nacex,True
1940,Nacex,Convenience Stores,Privada,Premises,Barcelona,8030,Hnos. Bertran,"Carrer de l'Estadella, 72",41.4355809975485,2.20540859364301,Nacex,Convenience stores,Private,Premises,Barcelona,Hnos. Bertran,"Carrer de l'Estadella, 72",8030,,,,7,Convenience Store,1,PUDO,NACEX,HNOS BERTRAN,CARRER DE L ESTADELLA 72,BAR_LOC_000310,4,4,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",38.79,3,Review,InPost | Nacex | SEUR | UPS,True
1941,Nacex,Convenience Stores,Privada,Premises,Barcelona,8030,Llibreria Papereria Talens,"Carrer de Guardiola i Feliu, 5-7",41.4389314020079,2.18930087521586,Nacex,Convenience stores,Private,Premises,Barcelona,Llibreria Papereria Talens,"Carrer de Guardiola i Feliu, 5-7",8030,,,,7,Convenience Store,1,PUDO,NACEX,LLIBRERIA PAPERERIA TALENS,CARRER DE GUARDIOLA I FELIU 5 7,BAR_LOC_001397,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",4.0,1,High,Nacex | UPS,False
1942,Nacex,Convenience Stores,Privada,Premises,Barcelona,8016,Estanco 348,"Carrer de Pablo Iglesias, 94-96",41.4452913172034,2.1829778124336,Nacex,Convenience stores,Private,Premises,Barcelona,Estanco 348,"Carrer de Pablo Iglesias, 94-96",8016,,,,7,Convenience Store,1,PUDO,NACEX,ESTANCO 348,CARRER DE PABLO IGLESIAS 94 96,BAR_LOC_001398,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,Nacex,False
1943,Nacex,Convenience Stores,Privada,Premises,Barcelona,8042,Estanc Barcelona Nuria,"Carrer de Casals i Cuberó, 187",41.4410757999152,2.17415960537596,Nacex,Convenience stores,Private,Premises,Barcelona,Estanc Barcelona Nuria,"Carrer de Casals i Cuberó, 187",8042,,,,7,Convenience Store,1,PUDO,NACEX,ESTANC BARCELONA NURIA,CARRER DE CASALS I CUBERO 187,BAR_LOC_001399,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,Nacex,False
1944,Nacex,Convenience Stores,Privada,Premises,Barcelona,8042,Papereria Llibreria Evayol,"Pg. de Fabra i Puig, 466",41.4383453086159,2.16582955208108,Nacex,Convenience stores,Private,Premises,Barcelona,Papereria Llibreria Evayol,"Pg. de Fabra i Puig, 466",8042,,,,7,Convenience Store,1,PUDO,NACEX,PAPERERIA LLIBRERIA EVAYOL,PG DE FABRA I PUIG 466,BAR_LOC_000155,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",14.42,1,High,InPost | Nacex,False
1945,Nacex,Convenience Stores,Privada,Premises,Barcelona,8031,Papereria Crea-Loo,"Carrer d'Hedilla, 75",41.4364321789331,2.16039593425487,Nacex,Convenience stores,Private,Premises,Barcelona,Papereria Crea-Loo,"Carrer d'Hedilla, 75",8031,,,,7,Convenience Store,1,PUDO,NACEX,PAPERERIA CREA LOO,CARRER D HEDILLA 75,BAR_LOC_000323,4,4,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",26.16,2,Medium,Dhl | InPost | Nacex | UPS,False
1946,Nacex,Convenience Stores,Privada,Premises,Barcelona,8031,Areavape Horta,"Plaça d'Eivissa, 21",41.4310102954666,2.16127084375164,Nacex,Convenience stores,Private,Premises,Barcelona,Areavape Horta,"Plaça d'Eivissa, 21",8031,,,,7,Convenience Store,1,PUDO,NACEX,AREAVAPE HORTA,PLACA D EIVISSA 21,BAR_LOC_000320,6,6,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",57.81,3,Review,Celeritas | Dhl | InPost | Nacex | SEUR | UPS,True
1947,Nacex,Convenience Stores,Privada,Premises,Barcelona,8032,Estanco Dante,"Carrer de Dante Alighieri, 66",41.4280380304579,2.15848714763833,Nacex,Convenience stores,Private,Premises,Barcelona,Estanco Dante,"Carrer de Dante Alighieri, 66",8032,,,,7,Convenience Store,1,PUDO,NACEX,ESTANCO DANTE,CARRER DE DANTE ALIGHIERI 66,BAR_LOC_001400,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,Nacex,False
1948,Nacex,Convenience Stores,Privada,Premises,Barcelona,8037,Estanc Barcelona Nâo 160,"Pg. de St. Joan, 151",41.4018404617593,2.16585137521386,Nacex,Convenience stores,Private,Premises,Barcelona,Estanc Barcelona Nâº 160,"Pg. de St. Joan, 151",8037,,,,7,Convenience Store,1,PUDO,NACEX,ESTANC BARCELONA NAO 160,PG DE ST JOAN 151,BAR_LOC_000993,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",24.26,2,Medium,Nacex | SEUR,False
1949,Nacex,Convenience Stores,Privada,Premises,Barcelona,8025,Estanc Nâo 193 Roger De Flor,"Carrer de Roger de Flor, 274",41.4032082014483,2.16722233393039,Nacex,Convenience stores,Private,Premises,Barcelona,Estanc Nâº 193 Roger De Flor,"Carrer de Roger de Flor, 274",8025,,,,7,Convenience Store,1,PUDO,NACEX,ESTANC NAO 193 ROGER DE FLOR,CARRER DE ROGER DE FLOR 274,BAR_LOC_001401,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",22.37,2,Medium,Nacex | UPS,False
1950,Nacex,Convenience Stores,Privada,Premises,Barcelona,8009,Digicopy,"Carrer de Girona, 119",41.3971911023852,2.16784486474663,Nacex,Convenience stores,Private,Premises,Barcelona,Digicopy,"Carrer de Girona, 119",8009,,,,7,Convenience Store,1,PUDO,NACEX,DIGICOPY,CARRER DE GIRONA 119,BAR_LOC_001402,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,Nacex,False
1951,Nacex,Convenience Stores,Privada,Premises,Barcelona,8006,Estanc Barcelona Nâo 355,"Carrer de Marià Cubí, 57",41.3981148799961,2.14949758669857,Nacex,Convenience stores,Private,Premises,Barcelona,Estanc Barcelona Nâº 355,"Carrer de Marià Cubí, 57",8006,,,,7,Convenience Store,1,PUDO,NACEX,ESTANC BARCELONA NAO 355,CARRER DE MARIA CUBI 57,BAR_LOC_000052,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",10.89,1,High,InPost | Nacex | UPS,False
1952,Nacex,Convenience Stores,Privada,Premises,Barcelona,8034,Paper Groc,"C. del Sagrado Corazón, 19",41.4007193384377,2.11910432523233,Nacex,Convenience stores,Private,Premises,Barcelona,Paper Groc,"C. del Sagrado Corazón, 19",8034,,,,7,Convenience Store,1,PUDO,NACEX,PAPER GROC,C DEL SAGRADO CORAZON 19,BAR_LOC_000333,4,4,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",21.26,2,Medium,Amazon | InPost | Nacex | SEUR,False
1953,Nacex,Convenience Stores,Privada,Premises,Barcelona,8017,Estanc Barcelona Nâo 24,"Carrer Major de Sarrià, 118",41.4005972434358,2.12131192461393,Nacex,Convenience stores,Private,Premises,Barcelona,Estanc Barcelona Nâº 24,"Carrer Major de Sarrià, 118",8017,,,,7,Convenience Store,1,PUDO,NACEX,ESTANC BARCELONA NAO 24,CARRER MAJOR DE SARRIA 118,BAR_LOC_001403,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,Nacex,False
1954,Nacex,Lsp Pudos,Privada,Premises,Barcelona,8009,Nacex,"Carrer de Girona, 85",41.3989132219325,2.16929248733286,Nacex,LSP PUDOs,Private,Premises,Barcelona,Nacex,"Carrer de Girona, 85",8009,,,,2,PUDO,1,PUDO,NACEX,NACEX,CARRER DE GIRONA 85,BAR_LOC_001404,1,1,False,True,False,False,False,False,False,False,2,PUDO only,1,Single record,0.0,1,High,Nacex,False
1955,Nacex,Lsp Pudos,Privada,Premises,Barcelona,8025,Nacex,"Carrer de la Marina, 287 Bis",41.4094833635273,2.17226802260808,Nacex,LSP PUDOs,Private,Premises,Barcelona,Nacex,"Carrer de la Marina, 287 Bis",8025,,,,2,PUDO,1,PUDO,NACEX,NACEX,CARRER DE LA MARINA 287 BIS,BAR_LOC_001405,1,1,False,True,False,False,False,False,False,False,2,PUDO only,1,Single record,0.0,1,High,Nacex,False
1956,Nacex,Lsp Pudos,Privada,Premises,Barcelona,8029,Nacex,"Avinguda de Roma, 5-7",41.3843997760304,2.14428859823199,Nacex,LSP PUDOs,Private,Premises,Barcelona,Nacex,"Avinguda de Roma, 5-7",8029,,,,2,PUDO,1,PUDO,NACEX,NACEX,AVINGUDA DE ROMA 5 7,BAR_LOC_001406,1,1,False,True,False,False,False,False,False,False,2,PUDO only,1,Single record,0.0,1,High,Nacex,False
1957,Nacex,Lsp Pudos,Privada,Premises,Barcelona,8024,Nacex,"C.de les Camèlies, 67-69",41.4162196314521,2.16338845502344,Nacex,LSP PUDOs,Private,Premises,Barcelona,Nacex,"C.de les Camèlies, 67-69",8024,,,,2,PUDO,1,PUDO,NACEX,NACEX,C DE LES CAMELIES 67 69,BAR_LOC_001407,1,1,False,True,False,False,False,False,False,False,2,PUDO only,1,Single record,0.0,1,High,Nacex,False
1958,Nacex,Lsp Pudos,Privada,Premises,Barcelona,8016,Nacex,"Passeig d'Andreu Nin, 67",41.4417548114419,2.1831931652817,Nacex,LSP PUDOs,Private,Premises,Barcelona,Nacex,"Passeig d'Andreu Nin, 67",8016,,,,2,PUDO,1,PUDO,NACEX,NACEX,PASSEIG D ANDREU NIN 67,BAR_LOC_001408,1,1,False,True,False,False,False,False,False,False,2,PUDO only,1,Single record,0.0,1,High,Nacex,False
1959,Nacex,Lsp Pudos,Privada,Premises,Barcelona,8028,Nacex,"Carrer del Tenor Masini, 110-112",41.3823148851561,2.13053118705894,Nacex,LSP PUDOs,Private,Premises,Barcelona,Nacex,"Carrer del Tenor Masini, 110-112",8028,,,,2,PUDO,1,PUDO,NACEX,NACEX,CARRER DEL TENOR MASINI 110 112,BAR_LOC_001391,2,1,False,True,False,False,False,False,True,False,7,Multiple services,2,"Same company, multiple records",5.56,1,High,Nacex,False
1960,Nacex,Lsp Pudos,Privada,Premises,Barcelona,8020,Nacex,"Rambla de Prim, 143",41.423524702945,2.20525758591343,Nacex,LSP PUDOs,Private,Premises,Barcelona,Nacex,"Rambla de Prim, 143",8020,,,,2,PUDO,1,PUDO,NACEX,NACEX,RAMBLA DE PRIM 143,BAR_LOC_001409,1,1,False,True,False,False,False,False,False,False,2,PUDO only,1,Single record,0.0,1,High,Nacex,False
1961,Nacex,Lsp Pudos,Privada,Premises,Barcelona,8002,Nacex,"Pg. de Colom, 22",41.3807129154483,2.17930816617926,Nacex,LSP PUDOs,Private,Premises,Barcelona,Nacex,"Pg. de Colom, 22",8002,,,,2,PUDO,1,PUDO,NACEX,NACEX,PG DE COLOM 22,BAR_LOC_001410,1,1,False,True,False,False,False,False,False,False,2,PUDO only,1,Single record,0.0,1,High,Nacex,False
1962,Nacex,Lsp Pudos,Privada,Premises,Barcelona,8023,Nacex,"Carrer d'Esteve Terradas, 35",41.4172449348245,2.14043266571804,Nacex,LSP PUDOs,Private,Premises,Barcelona,Nacex,"Carrer d'Esteve Terradas, 35",8023,,,,2,PUDO,1,PUDO,NACEX,NACEX,CARRER D ESTEVE TERRADAS 35,BAR_LOC_001411,1,1,False,True,False,False,False,False,False,False,2,PUDO only,1,Single record,0.0,1,High,Nacex,False
1963,Nacex,Lsp Pudos,Privada,Premises,Barcelona,8006,Nacex,"C/Regas, Carrer de Marià Cubí, 23, Bjos Local 1",41.4032635900471,2.15064678776091,Nacex,LSP PUDOs,Private,Premises,Barcelona,Nacex,"C/Regas, Carrer de Marià Cubí, 23, Bjos Local 1",8006,,,,2,PUDO,1,PUDO,NACEX,NACEX,C REGAS CARRER DE MARIA CUBI 23 BJOS LOCAL 1,BAR_LOC_001412,1,1,False,True,False,False,False,False,False,False,2,PUDO only,1,Single record,0.0,1,High,Nacex,False
1964,Nacex,Lsp Pudos,Privada,Premises,Barcelona,8038,Nacex,"Carrer dels Alts Forns, 73",41.3622944200886,2.14052604195386,Nacex,LSP PUDOs,Private,Premises,Barcelona,Nacex,"Carrer dels Alts Forns, 73",8038,,,,2,PUDO,1,PUDO,NACEX,NACEX,CARRER DELS ALTS FORNS 73,BAR_LOC_001413,1,1,False,True,False,False,False,False,False,False,2,PUDO only,1,Single record,0.0,1,High,Nacex,False
1965,Nacex,Convenience Stores,Privada,Premises,Barcelona,8930,Estanc No4 Sant Adria Del Besos (0801-13),"Avinguda de la Platja, 98",41.4258585166021,2.22820751544985,Nacex,Convenience stores,Private,Premises,Barcelona,Estanc Nº4 Sant Adria Del Besos (0801-13),"Avinguda de la Platja, 98",8930,,,,7,Convenience Store,1,PUDO,NACEX,ESTANC NO4 SANT ADRIA DEL BESOS 0801 13,AVINGUDA DE LA PLATJA 98,BAR_LOC_001414,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,Nacex,False
1966,Nacex,Convenience Stores,Privada,Premises,Barcelona,8918,Estanc Badalona No 31 (0801-16),"Av. de Alfonso XIII, 545",41.4348500128837,2.21964185606762,Nacex,Convenience stores,Private,Premises,Barcelona,Estanc Badalona Nº 31 (0801-16),"Av. de Alfonso XIII, 545",8918,,,,7,Convenience Store,1,PUDO,NACEX,ESTANC BADALONA NO 31 0801 16,AV DE ALFONSO XIII 545,BAR_LOC_001415,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,Nacex,False
1967,Nacex,Convenience Stores,Privada,Premises,Barcelona,8033,Bazar Ferreteria Saith (0821-27),"Carrer de Finestrelles, 52",41.4524192650898,2.19056382070166,Nacex,Convenience stores,Private,Premises,Barcelona,Bazar Ferreteria Saith (0821-27),"Carrer de Finestrelles, 52",8033,,,,7,Convenience Store,1,PUDO,NACEX,BAZAR FERRETERIA SAITH 0821 27,CARRER DE FINESTRELLES 52,BAR_LOC_000357,7,6,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",7.93,1,High,Amazon | Ctt Express | InPost | Nacex | SEUR | UPS,False
1968,Nacex,Convenience Stores,Privada,Premises,Barcelona,8033,Papereria Paquita (0821-17),"Av. dels Rasos de Peguera, 70",41.4601525199483,2.17624779198599,Nacex,Convenience stores,Private,Premises,Barcelona,Papereria Paquita (0821-17),"Av. dels Rasos de Peguera, 70",8033,,,,7,Convenience Store,1,PUDO,NACEX,PAPERERIA PAQUITA 0821 17,AV DELS RASOS DE PEGUERA 70,BAR_LOC_000362,8,7,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",13.62,1,High,Celeritas | Ctt Express | Dhl | Gls | InPost | Nacex | UPS,False
1969,Nacex,Convenience Stores,Privada,Premises,Barcelona,8033,Papelería Isidro (0821-05),"Carrer d'Aiguablava, 54",41.4506012770924,2.18560914315627,Nacex,Convenience stores,Private,Premises,Barcelona,Papelería Isidro (0821-05),"Carrer d'Aiguablava, 54",8033,,,,7,Convenience Store,1,PUDO,NACEX,PAPELERIA ISIDRO 0821 05,CARRER D AIGUABLAVA 54,BAR_LOC_001416,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,Nacex,False
1970,Nacex,Convenience Stores,Privada,Premises,Barcelona,8035,Farmacia Idumea (0824-03),"Carrer d'Idumea, 14",41.4280173861867,2.13757635449381,Nacex,Convenience stores,Private,Premises,Barcelona,Farmacia Idumea (0824-03),"Carrer d'Idumea, 14",8035,,,,7,Convenience Store,1,PUDO,NACEX,FARMACIA IDUMEA 0824 03,CARRER D IDUMEA 14,BAR_LOC_001153,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",15.76,2,Medium,Celeritas | Ctt Express | Nacex,False
1971,Nacex,Convenience Stores,Privada,Premises,Barcelona,8904,Art & Crafts (0841-41),"Carrer Farnés, 8",41.3755934816534,2.11640425334558,Nacex,Convenience stores,Private,Premises,Barcelona,Art & Crafts (0841-41),"Carrer Farnés, 8",8904,,,,7,Convenience Store,1,PUDO,NACEX,ART CRAFTS 0841 41,CARRER FARNES 8,BAR_LOC_001017,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",10.35,1,High,Nacex | SEUR | UPS,False
1972,Nacex,Convenience Stores,Privada,Premises,Barcelona,8904,El Trevolet De L`Hospittalet (0841-42),"Carrer de Pujós, 54",41.3730886423097,2.11758281954422,Nacex,Convenience stores,Private,Premises,Barcelona,El Trevolet De L`Hospittalet (0841-42),"Carrer de Pujós, 54",8904,,,,7,Convenience Store,1,PUDO,NACEX,EL TREVOLET DE L HOSPITTALET 0841 42,CARRER DE PUJOS 54,BAR_LOC_000761,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",6.12,1,High,Amazon | Nacex | UPS,False
1973,Nacex,Convenience Stores,Privada,Premises,Barcelona,8905,Super Transfer Bcn S.L. (0841-36),"C/ del Progreso, 49",41.3736106918786,2.1202799792319,Nacex,Convenience stores,Private,Premises,Barcelona,Super Transfer Bcn S.L. (0841-36),"C/ del Progreso, 49",8905,,,,7,Convenience Store,1,PUDO,NACEX,SUPER TRANSFER BCN S L 0841 36,C DEL PROGRESO 49,BAR_LOC_000342,3,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",7.0,1,High,InPost | Nacex,False
1974,Nacex,Convenience Stores,Privada,Premises,Barcelona,8903,Papereria Jordi Llibreria (0841-02),"Carrer del Doctor Martí Julià, 110",41.372068729672,2.1240947685215,Nacex,Convenience stores,Private,Premises,Barcelona,Papereria Jordi Llibreria (0841-02),"Carrer del Doctor Martí Julià, 110",8903,,,,7,Convenience Store,1,PUDO,NACEX,PAPERERIA JORDI LLIBRERIA 0841 02,CARRER DEL DOCTOR MARTI JULIA 110,BAR_LOC_000418,6,6,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",17.07,2,Medium,Celeritas | Dhl | Gls | InPost | Nacex | UPS,False
1975,Nacex,Convenience Stores,Privada,Premises,Barcelona,8905,World Moviles (0841-47),"Avinguda Miraflores, 24",41.3704750894645,2.1111766105814,Nacex,Convenience stores,Private,Premises,Barcelona,World Moviles (0841-47),"Avinguda Miraflores, 24",8905,,,,7,Convenience Store,1,PUDO,NACEX,WORLD MOVILES 0841 47,AVINGUDA MIRAFLORES 24,BAR_LOC_000770,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",10.79,1,High,Amazon | Nacex,False
1976,Nacex,Convenience Stores,Privada,Premises,Barcelona,8905,Spirit Viajes (0841-13),"Avinguda del Masnou, 55",41.3697475626355,2.10866993084218,Nacex,Convenience stores,Private,Premises,Barcelona,Spirit Viajes (0841-13),"Avinguda del Masnou, 55",8905,,,,7,Convenience Store,1,PUDO,NACEX,SPIRIT VIAJES 0841 13,AVINGUDA DEL MASNOU 55,BAR_LOC_001417,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,Nacex,False
1977,Nacex,Convenience Stores,Privada,Premises,Barcelona,8902,Activa- Radiovisió (0841-07),"Carrer Santa Eulàlia, 46",41.3677852645253,2.12879819956566,Nacex,Convenience stores,Private,Premises,Barcelona,Activa- Radiovisió (0841-07),"Carrer Santa Eulàlia, 46",8902,,,,7,Convenience Store,1,PUDO,NACEX,ACTIVA RADIOVISIO 0841 07,CARRER SANTA EULALIA 46,BAR_LOC_001418,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,Nacex,False
1978,Nacex,Convenience Stores,Privada,Premises,Barcelona,8902,Estanc Hospitalet Ll. No 8 (0841-18),"C. de Blas Fernández Lirola, 12",41.3623353394027,2.12685333983984,Nacex,Convenience stores,Private,Premises,Barcelona,Estanc Hospitalet Ll. Nº 8 (0841-18),"C. de Blas Fernández Lirola, 12",8902,,,,7,Convenience Store,1,PUDO,NACEX,ESTANC HOSPITALET LL NO 8 0841 18,C DE BLAS FERNANDEZ LIROLA 12,BAR_LOC_001419,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,Nacex,False
1979,Nacex,Convenience Stores,Privada,Premises,Barcelona,8902,Europa Fira Moviles Y Locutorio (0841-43),"Carrer de Natzaret, 40",41.3595619127545,2.12583029223033,Nacex,Convenience stores,Private,Premises,Barcelona,Europa Fira Moviles Y Locutorio (0841-43),"Carrer de Natzaret, 40",8902,,,,7,Convenience Store,1,PUDO,NACEX,EUROPA FIRA MOVILES Y LOCUTORIO 0841 43,CARRER DE NATZARET 40,BAR_LOC_000413,8,7,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",25.97,2,Medium,Amazon | Dhl | Gls | InPost | Nacex | SEUR | UPS,False
1980,Nacex,Convenience Stores,Privada,Premises,Barcelona,8902,Panaderia Degustacion Nani`S (0841-29),"Av. Carmen Amaya, 22",41.3545887331604,2.11831632831437,Nacex,Convenience stores,Private,Premises,Barcelona,Panaderia Degustacion Nani`S (0841-29),"Av. Carmen Amaya, 22",8902,,,,7,Convenience Store,1,PUDO,NACEX,PANADERIA DEGUSTACION NANI S 0841 29,AV CARMEN AMAYA 22,BAR_LOC_000745,4,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",24.2,2,Medium,Amazon | Nacex | UPS,False
