Company,Type,Infrastructure,Type Infrastructure,City,Zip Code,Location,Address,Latitude,Longitude
NACEX,Convenience stores,Private,Premises,Madrid,28037,Market La Esquina 38 (2878-13),"C. de los Tejedores, 39",40.42927349,-3.619382997
NACEX,Convenience stores,Private,Premises,Madrid,28022,Dispohogar (2828-24),"C. de Suecia, 91",40.43333861,-3.606174101
NACEX,Convenience stores,Private,Premises,Madrid,28022,Odin Papelería Fotografía  (2828-20),"C. de Sofía, 56, LOCAL 2",40.42841612,-3.601244146
NACEX,LSP PUDOs,Private,Premises,Madrid,28038,Madrid(2813),"C/ de Mohernando, 4",40.39613307,-3.649775149
NACEX,Convenience stores,Private,Premises,Madrid,28038,Eurochange Madrid Puente Vallecas (2813-28),"Av. de la Albufera, 102",40.39399871,-3.660940067
NACEX,Convenience stores,Private,Premises,Madrid,28031,Estanco Nº 693 Madrid (2813-21),"C. Virgen de las Viñas, 16",40.38126927,-3.607243847
NACEX,Convenience stores,Private,Premises,Madrid,28031,Pek (2813-29),"C. de la Sierra del Torcal, 3",40.37902762,-3.617429768
NACEX,Convenience stores,Private,Premises,Madrid,28038,Ferreteria Marcavel (2813-09),"C. de Francisco Iglesias, 3",40.39969576,-3.667087652
NACEX,Convenience stores,Private,Premises,Madrid,28053,Eramer Viajes (2882-13),"C. Antonia Calas, 4",40.3975483,-3.668828593
NACEX,Convenience stores,Private,Premises,Madrid,28053,Animaladas (2882-12),"C. de Calero Pita, 54",40.38143012,-3.671766495
NACEX,Convenience stores,Private,Premises,Madrid,28018,Euroconexion Entrevias (2882-15),"C. del Puerto de Balbarán, 49",40.38186762,-3.667207017
NACEX,Convenience stores,Private,Premises,Madrid,28909,Otra Partida 1.0 (2885-01),"Calle de Groenlandia, 4 Centro Comercial",40.32368243,-3.661720286
NACEX,Convenience stores,Private,Premises,Madrid,28906,"Venga Fenix Logistic Delivery, S.L.(2885)","POL. IND. LOS OLIVOS, C. Empleo, 61",40.31575541,-3.680277466
UPS,Convenience stores,Private,Premises,Madrid,28001,Estanco Florida,"Calle del Gral. Pardiñas, 64",40.42970576,-3.677852072
UPS,Convenience stores,Private,Premises,Madrid,28002,Optica Golf,"C. del Príncipe de Vergara, 205",40.44987804,-3.678483544
UPS,Convenience stores,Private,Premises,Madrid,28002,Mioptico,"C. de López de Hoyos, 135",40.44725681,-3.669828681
UPS,Lockers,Private,Premises,Madrid,28002,Mercado Prosperidad,"C. de López de Hoyos, 81",40.44500408,-3.674335784
UPS,Convenience stores,Private,Premises,Madrid,28002,Micro Ware S. L.,"C. de Clara del Rey, 58",40.44696105,-3.66776357
UPS,Lockers,Private,Premises,Madrid,28002,Pcbox Madrid,"C. de Cartagena, 115",40.44140739,-3.674776764
UPS,Lockers,Private,Premises,Madrid,28002,Aut Lara S El Viso,"C. de Serrano, 162",40.44661173,-3.684817527
UPS,Convenience stores,Private,Premises,Madrid,28002,Kanguro Razas,"C. de Joaquín Costa, 9",40.4471183,-3.689677267
UPS,Convenience stores,Private,Premises,Madrid,28003,Achalay,"C. de Alonso Cano, 81",40.44331332,-3.69753415
UPS,Lockers,Private,Supermarket,Madrid,28003,Lidl Bravo Murillo,"C. de Bravo Murillo, 62",40.44395395,-3.703578471
UPS,Convenience stores,Private,Premises,Madrid,28003,Tiendas 7x24 Filipinas,"Av. de Filipinas, 30",40.44080734,-3.708549746
UPS,Convenience stores,Private,Premises,Madrid,28003,Bicicletas Y Reparacion De Calzado,"Av. de la Reina Victoria, 51",40.4465087,-3.712021581
UPS,Convenience stores,Private,Premises,Madrid,28003,Estanco,"Paseo de S. Fco. de Sales, 24",40.44122128,-3.714895771
UPS,Convenience stores,Private,Premises,Madrid,28003,Moran Opticos,"C. de Cea Bermúdez, 65",40.43930393,-3.716516583
UPS,Convenience stores,Private,Premises,Madrid,28004,Imagen On,"C. de Pelayo, 80",40.42520942,-3.696458046
UPS,Convenience stores,Private,Kiosk,Madrid,28004,Kiosco De Prensa Teresa,"C. del Barquillo, 17",40.42192774,-3.695767021
UPS,Convenience stores,Private,Premises,Madrid,28004,The Mad Plug,"C. de Valverde, 35",40.42322289,-3.701848515
UPS,Convenience stores,Private,Premises,Madrid,28004,Tiendas 7x24 Glorieta Bilbao,"C. de Carranza, 3",40.42900776,-3.702706081
UPS,Convenience stores,Private,Premises,Madrid,28005,Estanco Paseo Los Melancolicos,"P.º de los Melancólicos, 35",40.40565323,-3.720312511
UPS,Convenience stores,Private,Premises,Madrid,28005,Vinoteca La Cristalería,"P.º de las Acacias, 59",40.40190119,-3.712148175
UPS,Convenience stores,Private,Premises,Madrid,28005,Vap Store La Latina,"Pl. de Cascorro, 8",40.41061244,-3.70708795
UPS,Convenience stores,Private,Premises,Madrid,28005,Ciber Marco,"C. de Ercilla, 12",40.40344587,-3.703458843
UPS,Lockers,Private,Parking,Madrid,28006,Pk Indigo Md Molina,"Calle de María de Molina, 48",40.43728766,-3.681338666
UPS,Lockers,Private,Parking,Madrid,28006,Intpkg Diego D Leon,"Calle de Diego de León, 53",40.43495871,-3.677620287
UPS,Convenience stores,Private,Premises,Madrid,28006,Cm26 Reprografia,"C. de Maldonado, 26",40.4337599,-3.681252737
UPS,Lockers,Private,Premises,Madrid,28006,Cc Abc Serrano,"C. de Serrano, 61",40.43208491,-3.687431764
UPS,Convenience stores,Private,Premises,Madrid,28006,Herbolario Salamanca,"C. de Padilla, 52",40.43130336,-3.677768407
UPS,Convenience stores,Private,Premises,Madrid,28007,Aut Lara Cond Casal,"Av. del Mediterráneo, 41",40.40729236,-3.669414863
UPS,Convenience stores,Private,Premises,Madrid,28007,Copyart,"C. de Granada, 10",40.4050531,-3.679931876
UPS,Convenience stores,Private,Premises,Madrid,28008,Kanguro Deportes Princesa,"Calle de la Princesa, 72",40.43230082,-3.717176337
UPS,Convenience stores,Private,Premises,Madrid,28008,Store Bitbase Madrid Centro,"Calle de la Princesa, 14",40.42604909,-3.712531122
UPS,Convenience stores,Private,Premises,Madrid,28008,Mobile Centre,"Calle de la Princesa, 3",40.42537417,-3.713460833
UPS,Convenience stores,Private,Mall ,Madrid,28008,Cc Principe Pio,"P.º de la Florida, 2",40.42189262,-3.720255335
UPS,Convenience stores,Private,Supermarket,Madrid,28008,Supermarket Em,"P.º de la Florida, 23",40.42210992,-3.722301086
UPS,Convenience stores,Private,Premises,Madrid,28009,Zapateria La Rapida,"C. de Ibiza, 3",40.41912453,-3.678282123
UPS,Convenience stores,Private,Premises,Madrid,28009,Aut Lara Sd Baranda,"C/ del Alcalde Sainz de Baranda, 30",40.41682815,-3.674520271
UPS,Convenience stores,Private,Premises,Madrid,28009,Reparacion De Calzado Artesanos,"C. del Duque de Sesto, 13",40.4227789,-3.676909393
UPS,Convenience stores,Private,Premises,Madrid,28010,Aromas Artesanales,"C/ de Feijóo, 6",40.43495178,-3.703767207
UPS,Convenience stores,Private,Premises,Madrid,28010,Pekes Pet Shoppekes Pet Shop,"Calle de García de Paredes, 6",40.43732662,-3.703510924
UPS,Convenience stores,Private,Premises,Madrid,28010,Auto Gala G Paredes,"Calle de García de Paredes, 74",40.43675498,-3.694492095
UPS,Convenience stores,Private,Premises,Madrid,28011,Estanco Batan Metro,"C. de Villamanín, 33",40.40693762,-3.752572026
UPS,Convenience stores,Private,Premises,Madrid,28011,Fnx-Estanco 747 Batan,"Calle de Villagarcía, 2",40.40481643,-3.754106713
UPS,Convenience stores,Private,Premises,Madrid,28011,Estanco Madrid 100,"P.º de Extremadura, 40",40.41389023,-3.729373532
UPS,Lockers,Private,Premises,Madrid,28011,P Taquilla Cc La Ermita,"P.º de la Ermita del Santo, 48",40.40726108,-3.725222106
UPS,Convenience stores,Private,Premises,Madrid,28012,Horus Artesania De Egipto,"C. de Miguel Servet, 6",40.40769249,-3.701048683
UPS,Convenience stores,Private,Premises,Madrid,28012,Cbd Premium Store,"C. de la Cruz, 3",40.41640003,-3.700722997
UPS,Convenience stores,Private,Premises,Madrid,28013,Pharma La Font,"C. de las Fuentes, 7",40.4173018,-3.708729089
UPS,Convenience stores,Private,Parking,Madrid,28014,Pkg Cnt C Canalejas,"C. de Alcalá, 17",40.41821164,-3.700129669
UPS,Convenience stores,Private,Premises,Madrid,28014,Estanco 47,"C. del León, 28",40.41326172,-3.699376035
UPS,Convenience stores,Private,Premises,Madrid,28014,La Kasa Del Maquillaje,"Calle Juan Bautista Sacchetti, 4",40.40742286,-3.687580149
UPS,Convenience stores,Private,Premises,Madrid,28015,Shipxpress,"C. de Fernández de los Ríos, 33",40.43521303,-3.708371912
UPS,Convenience stores,Private,Premises,Madrid,28015,Mail Boxes Etc. 0278,"C. de Vallehermoso, 58",40.43650398,-3.708222724
UPS,Convenience stores,Private,Premises,Madrid,28015,Expendeduria 204,"C. de Vallehermoso, 11",40.4310431,-3.709032242
UPS,Convenience stores,Private,Premises,Madrid,28016,Estanco 869 Madrid,"C. de la Infanta María Teresa, 8",40.45428176,-3.68132257
UPS,Convenience stores,Private,Premises,Madrid,28016,Mail Boxes Etc. 3041,"C. de Chile, 23",40.45952891,-3.675724036
UPS,Convenience stores,Private,Premises,Madrid,28016,Fnx-Estanco 416,"C. de la Drácena, 19",40.46352107,-3.671102013
UPS,Lockers,Private,Premises,Madrid,28017,P Taquilla Loc Euro Ezq Solana,"C. de Ezequiel Solana, 102",40.42732102,-3.642285025
UPS,Convenience stores,Private,Premises,Madrid,28017,Papeleria Minfi,"C. de Emilio Ferrari, 88",40.42901846,-3.639434264
UPS,Convenience stores,Private,Premises,Madrid,28017,Tinta Y Toner Pueblo Nuevo,"C. de Emilio Ferrari, 40",40.43244741,-3.642272219
UPS,Convenience stores,Private,Premises,Madrid,28017,El Estanco De Olga,"C. del Río Ulla, 34",40.43276591,-3.641695512
UPS,Convenience stores,Private,Premises,Madrid,28017,Print Camisetas,"C. de Ricardo Ortiz, 22",40.42834203,-3.658218396
UPS,Lockers,Private,Premises,Madrid,28018,P Taquilla Aut Lara P Laborde,"C. de Pedro Laborde, 45",40.38687886,-3.64927481
UPS,Convenience stores,Private,Premises,Madrid,28018,Caprichos Decoración Y Regalos Pers,"C. de Pedro Laborde, 48",40.38805277,-3.648668003
UPS,Lockers,Private,Premises,Madrid,28018,P Taquilla New Linea Digital,"Av. de Palomeras, 126",40.38648384,-3.650819094
UPS,Convenience stores,Private,Premises,Madrid,28018,Dismicro Bros,"Av. de Palomeras, 82",40.38753894,-3.655462477
UPS,Convenience stores,Private,Premises,Madrid,28018,Di+Moda,"C. Historias de la Radio, 4",40.38040121,-3.655857936
UPS,Lockers,Private,Premises,Madrid,28018,P Taquilla Lidl Pablo Neruda,"Av. de Pablo Neruda, 138",40.38198302,-3.660446558
UPS,Convenience stores,Private,Premises,Madrid,28018,Toxic Computers,"Calle del Dr. Bellido, 7",40.38551678,-3.667024796
UPS,Convenience stores,Private,Premises,Madrid,28018,Estanco,"C. del Puerto de Balbarán, 43",40.38272598,-3.668025867
UPS,Convenience stores,Private,Premises,Madrid,28019,Mundo Textil,"Av. de Oporto, 21",40.38552512,-3.722929647
UPS,Convenience stores,Private,Premises,Madrid,28019,Triple B Electrodomesticos,"C. de la Vía, 30",40.38635869,-3.720060065
UPS,Convenience stores,Private,Premises,Madrid,28019,Molduras Perez,"C. de Valle de Oro, 28",40.38794711,-3.727702881
UPS,Convenience stores,Private,Premises,Madrid,28019,Fnx-Estanco San Patricio,"C. San Patricio, 6",40.39200814,-3.725448233
UPS,Convenience stores,Private,Premises,Madrid,28019,Estanco Valle De Oro,"C. Juan Francisco, 1",40.38819237,-3.731128532
UPS,Convenience stores,Private,Premises,Madrid,28019,Estanco 236,"C. de Jacinto Verdaguer, 36",40.39568894,-3.718959164
UPS,Lockers,Private,Premises,Madrid,28019,P Taquilla Aut Lara Md Vadillo,"Gta. Marqués de Vadillo, 4",40.39738179,-3.71593107
UPS,Convenience stores,Private,Premises,Madrid,28019,Cool Madrid Accesorios,"Calle de Antonio López, 59",40.39477898,-3.708791895
UPS,Convenience stores,Private,Premises,Madrid,28019,Copytex,"C. Castellflorite, 7",40.39422986,-3.738763553
UPS,Lockers,Private,Premises,Madrid,28019,P Taquilla Auto Gala Ant Lopez,"Calle de Antonio López, 156",40.38968897,-3.701354427
UPS,Convenience stores,Private,Premises,Madrid,28020,Estanco N 504,"C. de Orense, 35",40.45351891,-3.695090208
UPS,Convenience stores,Private,Premises,Madrid,28020,Mail Boxes Etc,"C. de la Infanta Mercedes, 53",40.45897109,-3.697258594
UPS,Convenience stores,Private,Premises,Madrid,28020,Estanco Dulcinea,"C. de Dulcinea, 67",40.45254683,-3.699595165
UPS,Convenience stores,Private,Parking,Madrid,28020,Pkg Indigo Orense,"C. de Orense, 50",40.45842132,-3.694226969
UPS,Convenience stores,Private,Premises,Madrid,28020,Mail Boxes Etc. 0116,"C. de la Infanta Mercedes, 53",40.45897108,-3.697290548
UPS,Convenience stores,Private,Premises,Madrid,28020,Ferreteria Cuzco,"C. del Poeta Joan Maragall, 19",40.45776284,-3.69231659
UPS,Convenience stores,Private,Premises,Madrid,28020,La T Del Consumible,"C. de Bravo Murillo, 221",40.4572315,-3.7022124
UPS,Convenience stores,Private,Premises,Madrid,28020,Store Bitbase Madrid Tetuan,"C. de Bravo Murillo, 250",40.4602397,-3.698820699
UPS,Convenience stores,Private,Parking,Madrid,28020,Int Pkg Hernani,"C. de Hernani, 75",40.44830388,-3.696014432
UPS,Convenience stores,Private,Premises,Madrid,28020,Ferreteria Gregorio Garcia,"C. de la Infanta Mercedes, 85",40.46251361,-3.69516387
UPS,Lockers,Private,Parking,Madrid,28020,P Taquilla Intpkg Villaverde,"C. de Raimundo Fernández Villaverde, 57",40.44721286,-3.696140004
UPS,Convenience stores,Private,Premises,Madrid,28020,Full-Tecno 3,"C. de Hernani, 3",40.44875694,-3.703285341
UPS,Convenience stores,Private,Premises,Madrid,28021,Locutorio Pago Pronto,"C. de Rocafort, 22",40.34147506,-3.687271744
UPS,Convenience stores,Private,Premises,Madrid,28021,El Zapatero De Joana,"C. de José del Pino, 34",40.35081369,-3.691333459
UPS,Convenience stores,Private,Premises,Madrid,28021,Autoescuela Go Ginger,"C. del Bario, 16",40.34842306,-3.678444102
UPS,Convenience stores,Private,Premises,Madrid,28021,Fnx-Fundiland,"C. Limonita, 5",40.34398268,-3.675128467
UPS,Convenience stores,Private,Premises,Madrid,28021,Locutorio L&M,"C. Alcocer, 34",40.35011375,-3.700365325
UPS,Convenience stores,Private,Premises,Madrid,28021,Locutorio Cibao 2,"Av. Real de Pinto, 32",40.34603464,-3.706468789
UPS,Convenience stores,Private,Premises,Madrid,28021,Estanco 342,"C. Calamina, 14",40.34675629,-3.711972693
UPS,Convenience stores,Private,Premises,Madrid,28021,Betania Libreria Y Papeleria,"C. de San Aureliano, 3",40.3429368,-3.715341024
UPS,Convenience stores,Private,Premises,Madrid,28022,3d Distribución Documental,"C. de Nicolasa Gómez, 72",40.43948849,-3.612426329
UPS,Convenience stores,Private,Premises,Madrid,28022,Fnx-Belart,"C. de Sofía, 56",40.42851296,-3.601246425
UPS,Convenience stores,Private,Premises,Madrid,28022,Aromas Artesanales Plenilunio,C. de Aracne SN,40.44617961,-3.589084434
UPS,Convenience stores,Private,Premises,Madrid,28022,Kanguro Galaxy Comics,"C. de Suecia, 4",40.42200247,-3.609924359
UPS,Convenience stores,Private,Premises,Madrid,28023,Carlin,"Av. de Europa, 27",40.44520014,-3.786953609
UPS,Convenience stores,Private,Premises,Madrid,28024,Beverly Beer,"P.º de los Lanceros, 2",40.37954881,-3.792641276
UPS,Convenience stores,Private,Premises,Madrid,28024,Bazar El Parque,"C. de Fuente de Lima, 5",40.38390804,-3.783376615
UPS,Convenience stores,Private,Premises,Madrid,28024,Papeleria Centro Imagen,"C. del Cine, 48",40.39629278,-3.774294141
UPS,Convenience stores,Private,Premises,Madrid,28024,Parada Amarilla Maqueda,"C. de Maqueda, 44",40.39304663,-3.76428769
UPS,Convenience stores,Private,Premises,Madrid,28024,Lempira Hn Locutorio,"C. de Quero, 13",40.39232921,-3.760616936
UPS,Convenience stores,Private,Premises,Madrid,28024,Pharmanatur,"C. de Illescas, 81",40.39530019,-3.762447504
UPS,Convenience stores,Private,Premises,Madrid,28025,Charcuteria Frey,"C. de Matilde Hernández, 74",40.38854666,-3.735668565
UPS,Convenience stores,Private,Premises,Madrid,28025,Expendeduria 574,"Calle del Gral. Ricardos, 244",40.38395801,-3.740833973
UPS,Convenience stores,Private,Premises,Madrid,28025,Full-Samara Fashion Store,"C. de Ntra. Sra. de la Luz, 16",40.38341919,-3.743434156
UPS,Convenience stores,Private,Premises,Madrid,28025,Full-Locutorio Internet,"P.º de Marcelino Camacho, 54",40.38754792,-3.743563957
UPS,Convenience stores,Private,Premises,Madrid,28025,Parada Amarilla,"C. Papagayo, 2",40.38205525,-3.73069226
UPS,Convenience stores,Private,Premises,Madrid,28025,Master Ocio,"C. de Eugenia de Montijo, 65",40.37813248,-3.748183716
UPS,Convenience stores,Private,Premises,Madrid,28025,Full-Locutorio Khan 2,"C. Aliseda, 32",40.37513516,-3.742848489
UPS,Convenience stores,Private,Premises,Madrid,28026,Kanguro Esperanza Loc Y Envio,"Av Cerro de los Ángeles, 1c",40.38097332,-3.713075295
UPS,Convenience stores,Private,Premises,Madrid,28026,Parada Amarilla,"C. de Manuel Muñoz, 6",40.38610701,-3.702371365
UPS,Convenience stores,Private,Premises,Madrid,28026,Kanguro Viajes Niova Travel,"C. del Olvido, 19",40.38663083,-3.702650578
UPS,Convenience stores,Private,Premises,Madrid,28026,Damalar Viajes,"C. de la Cuesta, 15",40.3887561,-3.707818862
UPS,Lockers,Private,Premises,Madrid,28027,P Taquilla Auto Gala B Blanco,"Av. de Badajoz, 5",40.44214722,-3.655211214
UPS,Convenience stores,Private,Premises,Madrid,28027,Workme Aristoteles,"C. de Aristóteles, 5",40.44321517,-3.651831205
UPS,Lockers,Private,Premises,Madrid,28027,P Taquilla Papeleria Manil,"C. de la Madre Antonia París, 4",40.44494494,-3.651325542
UPS,Convenience stores,Private,Premises,Madrid,28027,Workme,"C. de José del Hierro, 52",40.4403801,-3.643606621
UPS,Convenience stores,Private,Premises,Madrid,28027,Cafe 204,"C. de Emilio Gastesi Fernández, 22",40.43616211,-3.647021976
UPS,Convenience stores,Private,Premises,Madrid,28027,Denver75,"C. de Alcalá, 311",40.43290926,-3.65197875
UPS,Convenience stores,Private,Premises,Madrid,28027,Centro Arbol De La Vida,"C. del Gral. Aranaz, 42",40.44261077,-3.637779908
UPS,Convenience stores,Private,Premises,Madrid,28027,Aromas Artesanales Alcala Norte,"C. Alcalá, 414",40.43334597,-3.301293519
UPS,Lockers,Private,Premises,Madrid,28027,P Taquilla Aut Calderon Iii,"C. de Alcalá, 460",40.4390895,-3.634110209
UPS,Convenience stores,Private,Premises,Madrid,28028,Fotocopias,"C. del Azulejo, 4",40.42646795,-3.664213781
UPS,Convenience stores,Private,Premises,Madrid,28028,De Buena Tinta,"C/ de Francisco Silvela, 20",40.43130825,-3.67095291
UPS,Convenience stores,Private,Premises,Madrid,28028,Autesc Calderon V,"C. de Cartagena, 73",40.43738257,-3.671334964
UPS,Convenience stores,Private,Premises,Madrid,28028,La Casa Del Cartucho,"C/ de Francisco Silvela, 72",40.43638688,-3.675615981
UPS,Convenience stores,Private,Premises,Madrid,28028,Aut Lara Av America,"C. de Cartagena, 110",40.44031562,-3.673826752
UPS,Convenience stores,Private,Premises,Madrid,28029,Inversiones Masivo,"C. de Álvarez, 19",40.47119811,-3.70001437
UPS,Convenience stores,Private,Premises,Madrid,28029,Disache,"C. Pinos Alta, 33",40.46669987,-3.69667171
UPS,Convenience stores,Private,Premises,Madrid,28029,Yoempeno,"C. del Capitán Blanco Argibay, 51",40.4659203,-3.70063086
UPS,Convenience stores,Private,Premises,Madrid,28029,Envios Yien,"Pl. de Fonsagrada, 5",40.47860166,-3.707772803
UPS,Convenience stores,Private,Premises,Madrid,28029,Mail Boxes Etc 3330,"C. de Pedro Rico, 45",40.48244714,-3.702671887
UPS,Convenience stores,Private,Supermarket,Madrid,28029,Lidl S Delgado,"C. de Sinesio Delgado, 64",40.47217887,-3.711462602
UPS,Convenience stores,Private,Premises,Madrid,28029,Max Envios Locutorio,"Pl. de Ribadeo, 1",40.47788691,-3.710713031
UPS,Convenience stores,Private,Premises,Madrid,28029,Doble C Servicios Informaticos,"C. de Sarria, 2",40.47392655,-3.713651776
UPS,Convenience stores,Private,Premises,Madrid,28029,Hispanos Envios Multiservicios,"Av. de Monforte de Lemos, 169",40.47721334,-3.715315701
UPS,Convenience stores,Private,Premises,Madrid,28030,Ciberinformatica Moratalaz,"Cl. de la Hacienda de Pavones, 12",40.40391401,-3.647868637
UPS,Convenience stores,Private,Premises,Madrid,28030,Caprichos Y Tentaciones,"C. de Arroyo de Fontarrón, 1",40.40526013,-3.651210175
UPS,Convenience stores,Private,Premises,Madrid,28030,Fnx Estanco Fuente Carrantona,"C. de Mario Cabré, 31",40.40626604,-3.63309666
UPS,Convenience stores,Private,Premises,Madrid,28030,Kanguro Past Dgalia Moratalaz,"Cl. de la Hacienda de Pavones, 241",40.40163793,-3.633265824
UPS,Convenience stores,Private,Premises,Madrid,28030,Enviexpress Canarias S.L.,"C. del Corregidor Diego de Valderrábano, 1",40.40862142,-3.662185587
UPS,Convenience stores,Private,Premises,Madrid,28031,Fnx-Estanco De Santa Eugenia,"C. Virgen de las Viñas, 16",40.38127733,-3.607286154
UPS,Convenience stores,Private,Premises,Madrid,28031,Furgocar Vk,"C. Gamonal, 51",40.37419966,-3.640651003
UPS,Lockers,Private,Premises,Madrid,28032,P Taquilla Estanco 670,"Blvr. de Indalecio Prieto, 4",40.40359271,-3.620390589
UPS,Lockers,Private,Premises,Madrid,28032,P Taquilla Cc Valdebernardo,"Blvr. de José Prat, 5",40.39892523,-3.624780937
UPS,Lockers,Private,Premises,Madrid,28032,P Taquilla Lidl La Catalana,"Calle de O'Donnell, 13",40.42198519,-3.679551166
UPS,Convenience stores,Private,Premises,Madrid,28032,Prensa Y Revistas R Y T,"Blvr. de José Prat, 5",40.39890893,-3.624845104
UPS,Lockers,Private,Premises,Madrid,28032,P Taquilla Estanco 893,C. de Aquitania SN,40.41929475,-3.617138649
UPS,Convenience stores,Private,Premises,Madrid,28032,Librería Libros De Arena,C/ de Capri,40.4174683,-3.619341695
UPS,Convenience stores,Private,Premises,Madrid,28033,Kanguro Peluq Est Roseni Lima,"Av. de San Luis, 146",40.47612943,-3.667013425
UPS,Convenience stores,Private,Premises,Madrid,28033,Fnx-Papeleria Libreria Sanchez,"C. de las Cuevas de Almanzora, 22",40.47762361,-3.658214011
UPS,Lockers,Private,Premises,Madrid,28033,P Taquilla Autesc Lara A Soria,"C. de Arturo Soria, 329",40.48081619,-3.667432574
UPS,Convenience stores,Private,Premises,Madrid,28033,Locutorio Y Paqueteria Darell,"C. de la Costa del Sol, 15",40.47374707,-3.652756955
UPS,Lockers,Private,Premises,Madrid,28033,P Taquilla Auto Lara Mar Menor,"C. del Mar Menor, 2",40.47445267,-3.643598853
UPS,Lockers,Private,Premises,Madrid,28033,P Taquilla Cc Colombia,"Av. de Bucaramanga, 2",40.47215171,-3.636430991
UPS,Convenience stores,Private,Premises,Madrid,28033,Estanco Expendeduria 32,"C. Chiquinquirá, 54",40.47135417,-3.632895883
UPS,Convenience stores,Private,Premises,Madrid,28034,La Tienda De Lara,"C. de Sabadell, 86",40.49171826,-3.696820628
UPS,Convenience stores,Private,Premises,Madrid,28034,Locunet Sl,"C. de las Islas Bermudas, 1",40.49311905,-3.687147058
UPS,Lockers,Private,Premises,Madrid,28034,P Taquilla Vapor Mad Aranzazu,"Calle de la Virgen de Aránzazu, 23",40.48655824,-3.689901528
UPS,Convenience stores,Private,Premises,Madrid,28034,Locutorio Casandra,"C. de Isidro Fernández, 11",40.48471718,-3.687517013
UPS,Convenience stores,Private,Premises,Madrid,28034,Telotengo,"C. de Marcos de Orueta, 3",40.48465494,-3.685805854
UPS,Lockers,Private,Premises,Madrid,28034,P Taquilla Cc Montecarmelo,"C. del Monasterio de Arlanza, 20",40.51074737,-3.690028882
UPS,Convenience stores,Private,Premises,Madrid,28034,Visual Arfe,"C. de Fermín Caballero, 70",40.4825506,-3.712468474
UPS,Convenience stores,Private,Premises,Madrid,28035,Kanguro Drogueria Cosmet Peral,"C. de la Isla de Oza, 62",40.46432284,-3.723207589
UPS,Convenience stores,Private,Premises,Madrid,28035,Expendeduria N742 Estanco,"Calle de la, C. Isla de Tavira, 30",40.48128386,-3.719396997
UPS,Convenience stores,Private,Premises,Madrid,28035,Kanguro Misu Cuidado Y Belleza,"C. del Pico Balaitus, 12",40.4823601,-3.720699974
UPS,Convenience stores,Private,Premises,Madrid,28036,Papelería Rai,"Av. de Alberto de Alcocer, 8, Posterior",40.45897439,-3.687309285
UPS,Convenience stores,Private,Premises,Madrid,28037,Multiservicios Amposta,"C. de Amposta, 5",40.42730426,-3.621883517
UPS,Convenience stores,Private,Premises,Madrid,28037,Estanco Virgen De La Oliva,"C. de la Virgen de la Oliva, 2",40.43070852,-3.626233355
UPS,Lockers,Private,Premises,Madrid,28037,P Taquilla Galp Arcentales,"Av. de Arcentales, 7",40.42690398,-3.626166036
UPS,Lockers,Private,Premises,Madrid,28037,P Taquilla Loc Euro Cl Zumel,"C. Zumel, 14",40.42927037,-3.626129089
UPS,Convenience stores,Private,Premises,Madrid,28037,International Travelling,"C. de Argos, 9",40.43685802,-3.635418989
UPS,Convenience stores,Private,Premises,Madrid,28038,Herbolario Santa Marta,"C. de Sta. Marta, 23",40.40349122,-3.66201645
UPS,Lockers,Private,Premises,Madrid,28038,P Taquilla Alcampo Vallecas,"C. Monleón, SN",40.39353567,-3.654681449
UPS,Convenience stores,Private,Premises,Madrid,28038,Kanguro Servicio Tecnico,"C/ de Pont de Molins, 29",40.39395632,-3.643479123
UPS,Convenience stores,Private,Premises,Madrid,28039,Kanguro Lanas Adriana,"C. de Artajona, 43",40.46541073,-3.717772788
UPS,Convenience stores,Private,Premises,Madrid,28039,Kurama,"C. de Valderrodrigo, 45",40.47017154,-3.718948968
UPS,Convenience stores,Private,Premises,Madrid,28041,Libreria 7 Colores,"C. Fitero, 3C",40.37218746,-3.693489435
UPS,Lockers,Private,Premises,Madrid,28041,P Taquilla Lidl Av Andalucia 7,"Av. de Andalucía, 7",40.37310524,-3.694877431
UPS,Lockers,Private,Premises,Madrid,28041,P Taquilla Cc Carr Los Angeles,"Av. de Andalucía, Km. 7, 100",40.36333983,-3.69210099
UPS,Convenience stores,Private,Premises,Madrid,28041,Kanguro Peluqueria Sandra,"Pl. Promesas, 2, LOCAL",40.36885455,-3.705956369
UPS,Convenience stores,Private,Premises,Madrid,28041,Kanguro Armeria Gran Avenida,"C. Gran Avenida, 18",40.36913238,-3.708478438
UPS,Convenience stores,Private,Premises,Madrid,28041,Kanguro Confecciones Amica,"C. de Guetaria, 49",40.36902936,-3.715466002
UPS,Lockers,Private,Premises,Madrid,28042,P Taquilla Galp Aeropuerto,"Camino Cuartel, 9",40.46810065,-3.578843914
UPS,Lockers,Private,Premises,Madrid,28042,P Taquilla Cc Bahia Center,"C. Bahía de Pollensa, 5",40.46499613,-3.59329955
UPS,Convenience stores,Private,Premises,Madrid,28042,Kanguro Via Electronica,"C. del Balandro, 39B",40.4545263,-3.590502719
UPS,Convenience stores,Private,Premises,Madrid,28042,Bricoema,"C. Canoa, 16",40.45342667,-3.591249884
UPS,Convenience stores,Private,Premises,Madrid,28043,Librería Solis,"C. de López de Hoyos, 295",40.45773579,-3.660971
